oldcode,total_pop_80,pop16_19_80,pop18_24_80,pop25plus_80,pop18plus_80,hsplus_25plus_80,somecollege_25plus_80,collegeplus_25plus_80,hsplus_18plus_80,somecollege_18plus_80,collegeplus_18plus_80,hsplus_18_24_80,somecollege_18_24_80,collegeplus_18_24_80,inschool_16_19_80,pctinschool_16_19_80,pcthsplus_18_24_80,pctsomecollege_18_24_80,pctcollegeplus_18_24_80,pcthsplus_25plus_80,pctsomecollege_25plus_80,pctcollegeplus_25plus_80,povrate60
43073,48425,3493,4991,29496,34487,15958,6528,3121,19328,7498,3258,3370,970,137,2437,.6976811,.6752154,.1943498,.0274494,.5410225,.2213181,.105811,35.73552
43074,37021,2860,4282,21658,25940,11349,3393,1480,14123,3997,1593,2774,604,113,1723,.6024476,.6478281,.1410556,.0263895,.5240096,.1566627,.068335,42.91534
43075,84058,7345,14647,45765,60412,28740,12591,6757,40491,18309,7511,11751,5718,754,5610,.7637849,.8022803,.3903871,.0514781,.6279908,.2751229,.1476456,36.50462
43076,19259,1506,2236,10468,12704,3946,1005,531,5206,1174,566,1260,169,35,874,.5803453,.5635062,.0755814,.015653,.3769583,.0960069,.050726,69.40298
43077,8605,618,994,4906,5900,1923,523,279,2520,624,310,597,101,31,328,.5307443,.6006036,.1016097,.0311871,.391969,.1066042,.0568691,51.7669
43078,41418,2706,4476,25130,29606,12794,4946,2327,15489,5584,2425,2695,638,98,1608,.5942351,.6021001,.142538,.0218945,.5091126,.1968165,.0925985,49.97688
43079,777113,63013,111900,433723,545623,285697,138718,68875,370576,173748,76450,84879,35030,7575,42307,.6714011,.7585255,.3130473,.0676944,.6587085,.3198309,.1587995,32.97726
43080,14935,1020,1633,9160,10793,3943,1203,560,4960,1348,591,1017,145,31,577,.5656863,.6227801,.0887936,.0189835,.4304585,.1313319,.0611354,47.09892
43081,8665,557,817,5508,6325,2246,578,308,2807,670,322,561,92,14,288,.5170556,.6866585,.1126071,.0171359,.4077705,.1049383,.0559187,56.13577
43082,143968,9361,15207,88842,104049,50670,22532,11700,61052,25896,12534,10382,3364,834,6307,.6737528,.6827119,.2212139,.0548432,.5703384,.2536188,.1316945,29.29195
43083,85790,6131,8980,49480,58460,29947,12269,5830,36078,14064,6143,6131,1795,313,4167,.6796607,.6827394,.1998886,.0348552,.6052344,.2479588,.1178254,40.93612
43084,32930,2787,3964,18089,22053,8526,2618,1059,10916,3182,1129,2390,564,70,1826,.6551848,.6029263,.1422805,.0176589,.4713362,.1447288,.0585439,58.50139
43085,6137,356,688,3790,4478,1604,521,256,2052,597,263,448,76,7,229,.6432585,.6511628,.1104651,.0101744,.423219,.137467,.0675462,49.51456
43086,16362,1166,1674,10237,11911,4628,1774,792,5760,2065,857,1132,291,65,734,.6295026,.6762246,.1738351,.0388292,.4520856,.1732929,.0773664,37.68923
43087,11707,830,1397,6677,8074,2416,492,187,3146,613,220,730,121,33,388,.4674699,.5225483,.0866142,.023622,.3618391,.0736858,.0280066,55.35672
43088,4728,332,514,2723,3237,1064,284,135,1345,310,143,281,26,8,165,.4969879,.5466926,.0505837,.0155642,.3907455,.1042967,.0495777,63.65524
43089,32653,2278,3531,19509,23040,9463,2863,1307,11552,3249,1389,2089,386,82,1395,.6123793,.5916171,.1093175,.0232229,.4850582,.1467528,.0669947,46.60542
43090,88755,6893,13179,52387,65566,29936,14999,7857,39894,19872,8688,9958,4873,831,4924,.7143479,.755596,.3697549,.0630549,.5714395,.2863115,.14998,35.66943
43091,13946,1019,1479,8136,9615,3135,801,408,4126,898,422,991,97,14,652,.639843,.6700473,.0655849,.0094659,.3853245,.0984513,.0501475,57.91176
43092,32896,3228,6292,18746,25038,8535,3426,1837,13675,6152,2103,5140,2726,266,2501,.7747831,.8169104,.4332486,.0422759,.4552971,.182759,.0979942,45.52518
43093,19567,1328,1984,12142,14126,5079,1482,789,6403,1762,834,1324,280,45,730,.5496988,.6673387,.141129,.0226815,.4183001,.1220557,.0649811,54.60361
43094,58108,4070,5594,34201,39795,23575,13248,8073,27504,14570,8355,3929,1322,282,2964,.7282555,.7023597,.2363246,.0504112,.6893073,.3873571,.2360457,40.88143
43095,56064,4109,5809,33086,38895,20235,7765,3881,24017,8940,4087,3782,1175,206,2758,.6712095,.6510587,.2022723,.0354622,.611588,.2346914,.1173004,39.08576
44001,38381,2401,5681,22767,28448,11701,5159,1910,14280,5785,1972,2579,626,62,1659,.6909621,.4539694,.1101919,.0109136,.5139456,.2265999,.0838934,46.32908
44002,13323,968,1813,7037,8850,3884,1831,773,4948,2183,901,1064,352,128,562,.5805785,.5868726,.1941533,.0706012,.5519397,.2601961,.1098479,11.11443
44003,64172,4525,7635,36081,43716,19344,8951,4010,24031,10304,4203,4687,1353,193,2782,.6148067,.6138834,.1772102,.0252783,.536127,.2480807,.1111388,34.96428
44004,14260,1135,1287,8799,10086,5105,2346,1059,5804,2562,1112,699,216,53,831,.7321586,.5431235,.1678322,.041181,.5801796,.2666212,.1203546,35.88135
44005,7266,565,792,4360,5152,2475,964,359,3047,1105,391,572,141,32,382,.6761062,.7222222,.1780303,.040404,.5676606,.2211009,.0823395,19.96127
44006,1994,122,148,1325,1473,877,446,189,978,494,196,101,48,7,90,.7377049,.6824324,.3243243,.0472973,.6618868,.3366038,.1426415,16.51139
44007,25055,2022,2651,13699,16350,6288,2561,1188,7899,2919,1258,1611,358,70,1382,.6834817,.6076952,.1350434,.0264051,.4590116,.186948,.0867217,54.42751
44008,17726,1225,1641,11046,12687,5035,2135,840,6102,2448,910,1067,313,70,909,.7420408,.6502133,.1907374,.0426569,.4558211,.1932826,.0760456,46.79524
44009,8168,734,927,4432,5359,2169,944,397,2655,1095,413,486,151,16,469,.6389646,.5242718,.162891,.01726,.4893953,.2129964,.0895758,32.47343
44010,7084,438,541,4793,5334,3110,1367,667,3475,1464,667,365,97,0,323,.7374429,.6746765,.1792976,0,.6488629,.2852076,.1391613,39.76022
44011,24726,1782,2664,14878,17542,7296,3324,1514,8862,3779,1651,1566,455,137,1222,.6857464,.5878378,.1707958,.0514264,.4903885,.2234171,.101761,55.64332
44012,4919,303,435,3414,3849,1717,743,264,1985,804,286,268,61,22,200,.660066,.616092,.1402299,.0505747,.5029291,.2176333,.0773286,28.77415
44013,26030,2159,3985,13528,17513,6801,3461,1426,9550,4574,1697,2749,1113,271,1478,.6845762,.6898369,.2792974,.068005,.5027351,.2558397,.105411,46.44845
44014,157889,14223,33532,78610,112142,52710,26425,12425,77707,32799,13765,24997,6374,1340,6733,.4733882,.745467,.1900871,.0399618,.6705254,.3361531,.1580588,33.70319
44015,988800,83036,140362,531883,672245,335685,181436,84968,434779,218280,92064,99094,36844,7096,52203,.6286792,.7059888,.2624927,.050555,.6311256,.3411201,.1597494,34.76189
44016,4681,255,396,3119,3515,1693,874,408,1999,982,421,306,108,13,147,.5764706,.7727273,.2727273,.0328283,.5428022,.280218,.1308112,38.20781
44017,859,81,84,502,586,257,121,56,308,137,64,51,16,8,62,.7654321,.6071429,.1904762,.0952381,.5119522,.2410359,.1115538,27.3
44018,13401,774,1096,9380,10476,4525,2231,910,5086,2381,954,561,150,44,496,.6408269,.5118613,.1368613,.040146,.4824094,.2378465,.0970149,41.38157
44019,75301,5071,7775,44860,52635,26885,12074,5258,32202,13894,5592,5317,1820,334,3770,.7434431,.6838585,.2340836,.0429582,.599309,.2691485,.1172091,38.84724
44020,169587,12945,24184,92453,116637,60282,29666,12533,75426,35207,13663,15144,5541,1130,8531,.6590189,.6261991,.2291184,.0467251,.6520286,.3208765,.1355608,22.80053
44021,93588,12140,33131,39405,72536,27213,18836,12552,57833,40635,15935,30620,21799,3383,10565,.8702636,.92421,.6579638,.1021098,.6905977,.4780104,.3185382,39.55526
44022,7573,750,1536,4043,5579,2728,1842,950,3962,2548,1064,1234,706,114,639,.852,.8033854,.4596354,.0742188,.6747465,.4556023,.234974,44.9589
44023,2579,160,229,1568,1797,831,386,126,963,421,143,132,35,17,126,.7875,.5764192,.1528384,.0742358,.5299745,.2461735,.0803571,36.55381
44024,8428,752,983,4594,5577,1869,857,407,2437,995,443,568,138,36,502,.6675532,.577823,.1403866,.0366226,.406835,.1865477,.0885938,53.07256
44025,33057,2345,4023,19843,23866,11347,5320,2437,14274,6501,2602,2927,1181,165,1656,.7061834,.7275665,.293562,.0410142,.5718389,.2681046,.1228141,36.58385
44026,12313,780,1266,7576,8842,3205,1166,610,3992,1396,638,787,230,28,556,.7128205,.6216429,.1816746,.0221169,.4230465,.1539071,.0805174,53.36193
44027,17803,1094,1348,12021,13369,6215,2793,1186,6934,2988,1205,719,195,19,747,.6828154,.5333828,.1446588,.014095,.5170119,.2323434,.0986607,33.54146
44028,23637,3188,3726,12515,16241,5907,2830,1381,7509,3279,1474,1602,449,93,1166,.3657466,.4299517,.1205046,.0249597,.4719936,.2261287,.1103476,54.19057
44029,19574,1714,2435,10699,13134,5748,2571,1074,7298,2889,1134,1550,318,60,1082,.6312719,.6365503,.1305955,.0246407,.5372465,.2403028,.1003832,34.17323
44030,10992,697,980,7074,8054,3858,1692,697,4533,1899,705,675,207,8,524,.7517934,.6887755,.2112245,.0081633,.5453774,.2391858,.0985298,32.77533
44031,209727,16936,24027,105162,129189,46104,24530,10994,59190,29652,11814,13086,5122,820,12524,.7394899,.5446373,.2131768,.0341283,.4384093,.2332592,.1045435,59.03671
44032,9275,609,964,5646,6610,2868,1112,419,3532,1316,447,664,204,28,398,.6535304,.6887967,.2116183,.0290456,.5079703,.1969536,.0742118,48.05595
44033,6672,423,645,4026,4671,2530,1188,541,2991,1330,578,461,142,37,347,.820331,.7147287,.220155,.0573643,.6284153,.295082,.1343766,18.31882
44034,29430,2190,2951,17600,20551,9237,3613,1458,11189,4106,1552,1952,493,94,1521,.6945205,.6614707,.167062,.0318536,.5248296,.2052841,.0828409,45.5691
44035,10556,917,1094,5250,6344,2747,1392,691,3363,1556,728,616,164,37,667,.7273719,.5630713,.1499086,.0338208,.5232381,.2651429,.1316191,33.27475
44036,18538,1363,2262,10189,12451,5859,2612,1021,7298,3075,1077,1439,463,56,918,.6735143,.6361627,.2046861,.0247569,.5750319,.2563549,.1002061,31.61889
44037,38127,2644,4190,23473,27663,11652,5651,2424,14120,6329,2496,2468,678,72,1727,.653177,.5890215,.1618138,.0171838,.4964001,.2407447,.1032676,49.75322
44038,6950,491,616,4533,5149,2161,894,356,2542,1005,380,381,111,24,312,.6354379,.6185065,.1801948,.038961,.4767262,.1972204,.0785352,33.51191
44039,9582,623,956,6112,7068,3075,1061,421,3727,1289,455,652,228,34,438,.7030498,.6820084,.2384937,.0355649,.5031086,.1735929,.0688809,24.02442
44040,4825,420,526,2504,3030,1197,578,255,1469,685,276,272,107,21,333,.7928572,.5171103,.2034221,.039924,.4780352,.2308307,.1018371,31.19396
44041,3196,188,251,2183,2434,1151,487,230,1316,546,239,165,59,9,152,.8085107,.6573705,.2350598,.0358566,.5272561,.2230875,.1053596,20.86743
44042,10439,682,897,6985,7882,3100,1277,509,3547,1380,528,447,103,19,450,.6598241,.4983278,.1148272,.0211817,.4438082,.1828203,.0728704,39.9642
44043,144576,10221,13570,79906,93476,60752,37573,21484,70442,40994,22357,9690,3421,873,7246,.7089326,.7140751,.2521002,.0643331,.7602934,.470215,.2688659,33.58814
44044,4648,339,416,2892,3308,1540,785,393,1797,877,402,257,92,9,248,.7315634,.6177884,.2211538,.0216346,.5325035,.2714384,.1358921,38.66084
44045,18823,1282,1978,11688,13666,4949,2114,999,6297,2436,1043,1348,322,44,819,.6388456,.6814964,.1627907,.0222447,.4234257,.1808693,.0854723,41.85006
44046,36446,2534,3540,22917,26457,13748,6868,3428,16108,7602,3587,2360,734,159,1840,.7261247,.6666667,.2073446,.0449153,.599904,.2996902,.1495833,32.12006
44047,12617,716,997,8468,9465,3784,1539,712,4408,1724,758,624,185,46,420,.5865922,.6258776,.1855567,.0461384,.4468588,.181743,.0840812,42.02106
44048,2915,174,217,1877,2094,913,482,231,1043,514,231,130,32,0,143,.8218391,.5990784,.1474654,0,.4864145,.2567928,.1230687,39.93541
44049,27656,2201,3331,16260,19591,9454,4739,1648,11868,5444,1751,2414,705,103,1410,.6406179,.7247073,.2116482,.0309216,.5814268,.2914514,.101353,29.80209
44050,56767,7082,17344,23744,41088,17137,7189,2888,30232,9285,3184,13095,2096,296,1961,.2768992,.7550161,.1208487,.0170664,.7217402,.3027712,.1216307,37.29586
44051,2947,181,289,1905,2194,798,324,143,943,369,152,145,45,9,109,.6022099,.5017301,.1557093,.0311419,.4188976,.1700787,.0750656,47.86002
44052,4600,344,558,2439,2997,1406,552,174,1671,625,182,265,73,8,202,.5872093,.4749104,.1308244,.0143369,.5764658,.2263223,.0713407,10.81081
44053,4608,336,550,2488,3038,1252,520,234,1513,617,255,261,97,21,197,.5863096,.4745454,.1763636,.0381818,.5032154,.2090032,.0940515,26.20658
44054,8859,730,949,4798,5747,2173,966,388,2689,1099,432,516,133,44,504,.690411,.5437303,.1401475,.0463646,.452897,.2013339,.080867,39.15229
44055,3315,281,412,1617,2029,716,288,158,977,350,178,261,62,20,166,.5907474,.6334952,.1504854,.0485437,.4427953,.1781076,.0977118,40.77977
44056,6531,463,680,3666,4346,2129,686,289,2582,793,312,453,107,23,252,.5442765,.6661765,.1573529,.0338235,.5807419,.1871249,.0788325,25.78451
44057,1556390,111252,216249,889612,1105861,633402,368576,194316,788816,438818,214865,155414,70242,20549,72876,.6550534,.7186808,.32482,.0950247,.711998,.414311,.2184278,18.8031
44058,16184,1204,1768,9050,10818,3886,1634,747,4923,1941,808,1037,307,61,774,.6428571,.5865384,.1736425,.0345023,.4293923,.1805525,.0825414,34.99051
44059,21165,1743,2419,10683,13102,5488,2616,1345,6951,3001,1400,1463,385,55,1085,.62249,.6047954,.1591567,.0227367,.5137134,.244875,.125901,35.53725
44060,4839,316,379,3262,3641,1356,511,245,1642,624,269,286,113,24,239,.7563291,.7546174,.298153,.0633245,.4156959,.1566524,.0751073,52.94426
44061,143126,11260,23594,77927,101521,59954,37446,20318,79706,49164,22553,19752,11718,2235,8680,.7708703,.837162,.4966517,.0947275,.7693611,.4805267,.2607312,26.14062
44062,18903,1326,1813,12025,13838,4746,1981,891,5898,2216,932,1152,235,41,921,.6945701,.6354109,.1296194,.0226145,.3946778,.1647401,.0740956,51.28574
44063,3539,228,304,2253,2557,909,319,136,1118,358,152,209,39,16,130,.5701754,.6875,.1282895,.0526316,.4034621,.141589,.060364,42.24138
44064,11367,1003,1373,5627,7000,1992,875,426,2689,1123,464,697,248,38,683,.6809571,.5076475,.1806264,.0276766,.3540075,.1555003,.0757064,68.40784
44065,4075,337,479,2654,3133,1395,747,270,1762,871,273,367,124,3,276,.8189911,.7661796,.2588727,.006263,.5256217,.281462,.1017332,34.3018
44066,12517,1059,1380,6757,8137,2470,930,469,3151,1126,477,681,196,8,711,.6713881,.4934783,.142029,.0057971,.3655469,.1376351,.0694095,56.33984
44067,19480,1488,2420,12668,15088,6315,3293,1094,8052,3898,1152,1737,605,58,1167,.7842742,.7177686,.25,.0239669,.4985002,.2599463,.0863593,39.02365
44068,115374,8776,16986,62515,79501,38167,18503,7495,49407,22492,8276,11240,3989,781,5442,.6201003,.6617214,.2348405,.045979,.6105255,.295977,.1198912,17.68721
44069,2033,150,145,1149,1294,577,237,123,625,252,136,48,15,13,98,.6533333,.3310345,.1034483,.0896552,.5021758,.2062663,.1070496,36.8984
44070,59743,4763,6779,34304,41083,19118,8005,3373,23657,9369,3563,4539,1364,190,3146,.6605081,.6695678,.2012096,.0280277,.5573111,.2333547,.0983267,39.34773
44071,479899,41818,70986,239946,310932,142795,72962,33585,192439,90593,36273,49644,17631,2688,28701,.6863313,.6993492,.2483729,.0378666,.595113,.3040768,.139969,29.50497
44072,22560,1869,3821,13575,17396,7917,4316,2014,11027,6032,2302,3110,1716,288,1450,.775816,.8139231,.4490971,.0753729,.5832044,.3179374,.148361,35.75788
44073,17946,1292,1693,11537,13230,4877,2130,971,5989,2386,1025,1112,256,54,916,.7089784,.6568222,.1512109,.031896,.4227269,.1846234,.084164,57.41173
44074,24285,1528,2096,16043,18139,7545,3251,1461,8930,3621,1542,1385,370,81,1142,.7473822,.6607825,.1765267,.038645,.4702986,.2026429,.0910678,47.92797
44075,18832,1085,1799,12711,14510,5063,2010,960,6376,2422,1071,1313,412,111,792,.7299539,.7298499,.2290161,.0617009,.3983164,.1581308,.0755251,52.5
44076,5891,392,435,3804,4239,1789,741,325,2098,833,339,309,92,14,306,.7806122,.7103449,.2114943,.0321839,.4702944,.194795,.0854364,34.23742
44077,9834,724,982,5519,6501,2491,1054,522,3117,1194,551,626,140,29,484,.6685083,.6374745,.1425662,.0295316,.4513499,.1909766,.0945823,30.61258
44078,2158,156,165,1456,1621,691,342,145,788,387,154,97,45,9,132,.8461539,.5878788,.2727273,.0545455,.4745879,.2348901,.0995879,40.71021
44079,130846,8422,14208,71297,85505,51072,32485,18170,59704,35616,18855,8632,3131,685,5754,.6832106,.607545,.2203688,.0482123,.7163275,.4556293,.2548494,44.78047
44080,6893,407,596,4458,5054,2273,864,303,2647,955,315,374,91,12,253,.6216216,.6275168,.1526846,.0201342,.5098699,.1938089,.0679677,46.13113
44081,14830,935,1491,9210,10701,4536,1864,716,5554,2040,759,1018,176,43,631,.6748663,.6827632,.1180416,.0288397,.4925081,.2023887,.0777416,56.79661
44082,13785,1075,1605,6849,8454,2789,1314,658,3514,1508,692,725,194,34,617,.5739535,.4517134,.1208723,.0211838,.4072127,.1918528,.0960724,62.3348
44083,13150,1077,1698,6793,8491,3456,1580,721,4283,1812,744,827,232,23,688,.6388115,.4870436,.1366313,.0135453,.508759,.2325924,.1061387,22.97747
44084,195940,14807,24714,113085,137799,73826,37559,17424,90886,44604,19176,17060,7045,1752,10203,.689066,.690297,.2850611,.070891,.6528364,.3321307,.1540788,26.04835
44085,5336,370,581,3065,3646,1361,652,298,1651,707,313,290,55,15,185,.5,.4991394,.0946644,.0258176,.4440457,.2127243,.0972268,25.58751
44086,13532,852,1238,9119,10357,4859,2215,1033,5710,2465,1075,851,250,42,498,.584507,.687399,.2019386,.0339257,.5328435,.2428994,.11328,34.20161
44087,1304,106,153,659,812,339,138,70,429,146,72,90,8,2,80,.754717,.5882353,.0522876,.0130719,.5144158,.2094082,.1062215,16.73747
44088,5193,355,537,3080,3617,1367,659,252,1734,738,270,367,79,18,237,.6676056,.6834264,.1471136,.0335196,.4438312,.213961,.0818182,51.86875
44089,16883,1167,1629,10111,11740,4134,1725,792,5175,1933,856,1041,208,64,832,.7129391,.6390424,.1276857,.0392879,.4088616,.1706063,.0783305,55.03259
44090,26386,1779,2947,16199,19146,9939,4070,1823,11885,4624,1987,1946,554,164,1037,.5829117,.6603326,.1879878,.0556498,.6135564,.2512501,.1125378,14.44078
44091,89796,6332,10764,55262,66026,33422,16312,7138,41074,19320,7484,7652,3008,346,4370,.6901453,.7108881,.27945,.0321442,.6047917,.2951757,.1291665,30.45842
44092,99487,7778,13451,56989,70440,37326,19493,8291,46922,23730,8972,9596,4237,681,5603,.7203651,.7134042,.3149952,.0506282,.6549685,.3420485,.1454842,30.62477
44093,13580,947,1497,8136,9633,3709,1838,820,4528,2026,858,819,188,38,706,.7455121,.5470942,.1255845,.0253841,.4558751,.2259095,.1007866,62.30111
44094,46708,3924,5874,26783,32657,15416,6741,2989,19506,8221,3163,4090,1480,174,3016,.7686034,.6962887,.2519578,.0296221,.575589,.2516895,.1116006,42.60527
44095,37592,3105,4639,20292,24931,10819,5356,2244,13826,6420,2439,3007,1064,195,2159,.6953301,.6482,.2293598,.0420349,.5331658,.2639464,.1105855,32.61238
44096,5594,335,488,3602,4090,1729,651,237,1967,751,258,238,100,21,174,.519403,.4877049,.204918,.0430328,.4800111,.1807329,.0657968,40.10132
44097,8297,490,622,5850,6472,2674,1109,553,3082,1214,575,408,105,22,332,.677551,.6559486,.1688103,.0353698,.457094,.1895726,.0945299,45.62988
44098,6209,440,633,3591,4224,2388,1176,444,2800,1283,457,412,107,13,260,.5909091,.6508689,.1690363,.0205371,.6649958,.3274854,.1236424,12.80073
44099,6368,409,497,4102,4599,1938,845,422,2233,935,441,295,90,19,318,.7775061,.5935614,.1810865,.0382294,.4724525,.2059971,.1028766,38.78851
44100,40721,2781,4381,23111,27492,13112,4944,2101,16070,5650,2172,2958,706,71,1929,.6936354,.6751883,.1611504,.0162063,.5673489,.2139241,.0909091,34.86737
44101,2409547,169415,343331,1342703,1686034,947122,562083,309431,1181960,663938,339358,234838,101855,29927,110432,.6518431,.6839988,.2966671,.0871666,.7053846,.4186205,.2304538,21.44833
44102,52265,3980,6447,30086,36533,16963,8137,3715,21465,9854,3996,4502,1717,281,2680,.6733668,.6983093,.2663254,.0435862,.5638171,.270458,.1234794,46.07926
44103,3987,245,311,2451,2762,1790,917,446,2000,982,466,210,65,20,196,.8,.6752412,.2090032,.0643087,.7303141,.374133,.1819665,13.08074
44104,7725,470,696,5067,5763,2237,1039,551,2560,1114,569,323,75,18,348,.7404255,.4640805,.1077586,.0258621,.4414841,.2050523,.1087428,37.04437
44105,40594,5952,12926,17839,30765,11081,7126,4028,22810,14822,4810,11729,7696,782,5205,.874496,.907396,.5953891,.0604982,.6211671,.3994619,.2257974,50.20304
44106,5304,387,750,2808,3558,1584,630,268,2031,760,273,447,130,5,204,.5271318,.596,.1733333,.0066667,.5641026,.224359,.0954416,20.90113
44107,42606,2984,4262,27370,31632,13864,6163,2310,16713,7078,2374,2849,915,64,2083,.6980563,.6684655,.2146879,.0150164,.50654,.2251735,.084399,47.1584
44108,283229,23242,34019,138018,172037,56679,30604,14845,75047,37758,15943,18368,7154,1098,16906,.7273901,.5399336,.2102942,.0322761,.4106638,.2217392,.1075584,65.04737
44109,25024,1647,2482,16323,18805,7431,3300,1302,9005,3857,1374,1574,557,72,1162,.7055252,.634166,.2244158,.0290089,.4552472,.2021687,.0797647,48.64692
44110,23230,2075,3455,11893,15348,6142,2986,1181,8541,3859,1229,2399,873,48,1394,.6718072,.694356,.2526773,.0138929,.5164382,.251072,.0993021,31.46187
44111,17714,1052,1822,11421,13243,7128,3610,1494,8375,3986,1585,1247,376,91,721,.6853612,.6844127,.2063666,.0499451,.6241135,.3160844,.1308117,34.03028
44112,25247,1606,2529,15626,18155,8018,3406,1614,9553,3839,1729,1535,433,115,1023,.6369863,.6069593,.1712139,.0454725,.5131192,.21797,.1032894,43.28962
44113,22299,1333,2264,14593,16857,7077,3065,1144,8416,3418,1201,1339,353,57,986,.7396849,.5914311,.1559187,.0251767,.4849585,.2100322,.0783937,65.02739
44114,33142,2364,3884,19803,23687,10760,4875,1989,13163,5573,2056,2403,698,67,1652,.6988156,.618692,.1797116,.0172503,.543352,.2461748,.1004393,19.9289
44115,2728,237,342,1384,1726,641,269,129,807,306,137,166,37,8,138,.5822785,.4853801,.1081871,.0233918,.4631503,.1943642,.0932081,37.59
44116,55248,4412,7722,32681,40403,18505,8948,4484,24639,12088,4885,6134,3140,401,3127,.7087489,.7943538,.4066304,.0519296,.5662311,.2737982,.1372051,36.13014
44117,26304,1770,3002,16013,19015,10316,4723,1986,12385,5399,2116,2069,676,130,1219,.6887006,.6892072,.2251832,.0433045,.6442266,.2949479,.1240242,12.00908
44118,1386,103,128,826,954,488,244,96,582,261,102,94,17,6,63,.6116505,.734375,.1328125,.046875,.590799,.2953995,.1162228,23.53896
44119,7408,448,739,4698,5437,2315,868,317,2802,972,339,487,104,22,302,.6741071,.6589987,.1407307,.02977,.4927629,.1847595,.0674755,24.88907
44120,13352,967,1664,7802,9466,3548,1431,689,4554,1707,761,1006,276,72,663,.6856257,.6045673,.1658654,.0432692,.4547552,.1834145,.0883107,39.21821
44121,30781,2326,3167,17930,21097,9258,3284,1379,11210,3688,1442,1952,404,63,1624,.6981943,.6163562,.1275655,.0198926,.5163413,.1831567,.0769102,45.00158
44122,1647,107,152,1017,1169,559,362,228,658,397,234,99,35,6,73,.682243,.6513158,.2302632,.0394737,.5496559,.3559489,.2241888,41.55284
44123,250938,19245,34059,145625,179684,92407,44740,19772,118957,55048,21824,26550,10308,2052,14251,.740504,.7795296,.3026513,.0602484,.6345545,.3072275,.1357734,22.48425
44124,5168,417,505,2780,3285,967,485,260,1285,587,276,318,102,16,281,.6738609,.629703,.2019802,.0316832,.3478417,.1744604,.0935252,72.41093
44125,36498,3071,4593,19263,23856,8304,3752,1691,11060,4540,1819,2756,788,128,1918,.6245522,.6000435,.1715654,.0278685,.4310855,.1947775,.0877849,50.68398
44126,67649,4958,7508,39373,46881,23727,10431,4130,28988,12170,4361,5261,1739,231,3242,.6538927,.7007192,.2316196,.0307672,.6026211,.2649277,.1048942,25.09365
44127,17268,1220,1555,10813,12368,5101,2256,1067,5972,2531,1133,871,275,66,856,.7016394,.5601286,.1768489,.0424437,.471747,.2086377,.0986775,31.23202
44128,13593,1168,1520,7743,9263,3006,1341,663,3875,1563,729,869,222,66,880,.7534246,.5717105,.1460526,.0434211,.3882216,.1731887,.0856257,55.21794
44129,39015,2917,4229,23406,27635,12175,5299,2508,14795,6044,2579,2620,745,71,1899,.6510113,.6195318,.1761646,.0167888,.5201657,.2263949,.107152,44.17569
44130,10635,762,885,6747,7632,4382,2393,1160,4903,2530,1176,521,137,16,558,.7322835,.5887006,.1548023,.0180791,.6494738,.3546762,.1719283,34.90864
44131,543,66,94,295,389,100,61,49,129,67,49,29,6,0,28,.4242424,.3085106,.0638298,0,.3389831,.2067797,.1661017,77.38246
44132,1145,81,117,747,864,395,184,73,475,213,75,80,29,2,60,.7407407,.6837607,.2478632,.017094,.5287818,.2463186,.0977242,29.73309
44133,28780,1768,2615,19545,22160,12540,6879,3293,14224,7446,3435,1684,567,142,1183,.6691176,.643977,.216826,.0543021,.6415963,.351957,.168483,31.42148
44134,4063,280,333,2631,2964,1365,479,210,1500,502,215,135,23,5,175,.625,.4054054,.0690691,.015015,.5188141,.18206,.0798176,35.59119
44135,425,24,54,236,290,159,57,19,199,73,25,40,16,6,21,.875,.7407407,.2962963,.1111111,.6737288,.2415254,.0805085,38.97181
44136,2279,187,202,1345,1547,540,248,100,661,281,109,121,33,9,146,.7807487,.5990099,.1633663,.0445545,.401487,.1843866,.0743494,51.75476
44137,33358,3186,6764,16058,22822,9448,5643,2914,14756,8335,3379,5308,2692,465,2373,.7448211,.7847428,.3979894,.0687463,.5883672,.3514136,.1814672,43.71518
44138,5329,347,473,3416,3889,1561,716,323,1856,796,344,295,80,21,244,.70317,.6236786,.1691332,.0443975,.4569672,.2096019,.094555,40.40852
44139,42156,2998,4682,25474,30156,13536,6171,2554,16593,7150,2722,3057,979,168,1979,.6601067,.6529261,.2090987,.0358821,.5313653,.242247,.1002591,46.00185
44140,18669,1406,1823,10634,12457,4940,2272,1078,5991,2592,1163,1051,320,85,929,.6607397,.5765222,.1755348,.0466264,.4645477,.2136543,.101373,36.3123
44141,12005,904,1099,7365,8464,4194,1962,969,4899,2084,992,705,122,23,731,.8086283,.6414922,.11101,.0209281,.5694501,.2663951,.1315682,40.63229
44142,5514,484,649,2907,3556,863,426,226,1068,483,233,205,57,7,295,.6095041,.3158706,.0878274,.0107858,.2968696,.1465428,.0777434,64.89895
44143,19004,1204,1773,12357,14130,4765,1875,1003,5998,2166,1041,1233,291,38,867,.7200997,.6954315,.1641286,.0214326,.3856114,.1517359,.0811686,53.52906
44144,10952,914,1131,6536,7667,2844,1425,628,3665,1592,699,821,167,71,672,.7352297,.7259063,.1476569,.0627763,.4351285,.2180233,.0960832,53.44205
44145,9594,607,793,6386,7179,2893,1206,555,3415,1352,568,522,146,13,459,.7561779,.6582597,.184111,.0163934,.4530222,.1888506,.0869089,66.41579
