oldcode,ecls_pop,ecls_center,ecls_headstrt,ecls_hs_fullday,ecls_hs_partday,ecls_c1reading,ecls_c1math,ecls_c1general,propvoter68,propvoter70,propvoter72,propvoter74,propvoter76,propvoter78,propvoter80,voter_missing,age5_9_rate,age5_9_tb_rate,age5_9_other_inf_rate,age5_9_diabetes_rate,age5_9_nutrition_rate,age5_9_anemias_rate,age5_9_meningitis_rate,age5_9_circ_rate,age5_9_resp_rate,age5_9_injury_rate,infant_rate,infant_tb_rate,infant_other_inf_rate,infant_diabetes_rate,infant_nutrition_rate,infant_anemias_rate,infant_meningitis_rate,infant_resp_rate,infant_injury_rate,postneonate_rate,postneonate_tb_rate,postneonate_other_inf_rate,postneonate_diabetes_rate,postneonate_nutrition_rate,postneonate_anemias_rate,postneonate_meningitis_rate,postneonate_resp_rate,postneonate_injury_rate,infant_sum1,infant_sum2,postneonate_sum1,postneonate_sum2,age5_9_sum1,age5_9_sum2,age5_9_sum3,age5_9_sum3b,age5_9_sum4,age5_9_sum1_count,age5_9_sum2_count,age5_9_sum3_count,age5_9_sum3b_count,age5_9_sum4_count,black_age5_9_sum1,black_age5_9_sum2,black_age5_9_sum3,black_age5_9_sum3b,black_age5_9_sum4,white_age5_9_sum1,white_age5_9_sum2,white_age5_9_sum3,white_age5_9_sum3b,white_age5_9_sum4,age25plus_sum1,age25plus_sum2,age25plus_sum3,age25plus_sum3b,age25plus_sum4,pop60,povrate60,hsspend_per_cap68,socspend_per_cap68,othspend_per_cap68,totspend_per_cap68,hsspend_per_cap72_a,hsspend_per_cap72_b,hsspend_per_cap72_c,socspend_per_cap72,othspend_per_cap72,totspend_per_cap72,hs72cpos,hs68pos,state,pct_urban_1960,pct_black_1960
4007,,,,,,,,,.5494348,.5541001,.6000359,.6312578,.6549435,.6556612,.6680424,0,23.27205,0,0,0,0,0,0,0,0,23.27205,1717.791,0,122.6994,0,0,0,0,0,0,490.7975,0,0,0,0,0,0,0,0,122.6994,122.6994,0,0,0,0,0,23.27205,23.27205,0,0,0,1,1,0,0,0,0,0,0,0,0,38.21169,38.21169,52.91845,127.0043,1209.187,224.9034,1307.086,6063,58.79927,2.280639,163.0199,227.6314,390.6514,0,0,0,464.8089,241.6131,706.4221,0,1,4,0,35.2
44158,,,,,,,,,,,,,.6692497,.629447,.7132793,0,93.18424,0,0,0,0,0,0,26.62407,0,39.9361,2029.391,0,0,0,69.979,0,0,139.958,139.958,979.7061,0,0,0,0,0,0,139.958,139.958,69.979,209.937,0,139.958,0,0,26.62407,39.9361,66.56017,0,0,2,3,5,0,0,0,31.49606,31.49606,0,0,46.2214,46.2214,92.4428,77.04044,164.6551,1071.013,332.3313,1238.689,8103,58.85474,0,239.0255,139.7781,378.8036,0,0,0,504.4488,195.5383,699.9871,0,0,44,38.3,52.3
10019,,,,,,,,,.5927813,.5824487,.6785563,.6683652,.752017,.7312102,.8485492,0,31.11388,0,0,0,0,0,0,0,0,31.11388,1744.186,0,72.67442,0,0,0,0,0,0,436.0465,0,0,0,0,0,0,0,0,72.67442,72.67442,0,0,0,0,0,31.11388,31.11388,0,0,0,2,2,0,0,0,0,0,0,0,0,38.45414,38.45414,49.35022,117.2068,1063.086,275.5387,1221.418,6566,58.8943,0,142.1302,193.2541,335.3843,0,0,0,646.1132,300.9979,947.1111,0,0,10,47.1,21.2
10040,,,,,,,,,.503301,.4519694,.4884652,.4907648,.5136117,.5107188,.5500334,0,63.74389,0,0,0,0,7.082654,7.082654,7.082654,0,14.16531,2348.118,0,74.54342,0,0,0,0,74.54342,74.54342,857.2493,0,74.54342,0,0,0,0,74.54342,74.54342,74.54342,149.0868,74.54342,149.0868,14.16531,14.16531,21.24796,28.33062,35.41327,2,2,3,4,5,13.06506,13.06506,26.13013,39.19519,52.26026,15.5739,15.5739,15.5739,15.5739,15.5739,64.8893,156.6293,1145.632,292.0018,1281.004,14197,58.90479,0,220.4874,220.3546,440.8419,0,0,0,567.2509,472.0154,1039.266,0,0,10,22.9,47.5
1054,,,,,,,,,,,,.5739447,.5745351,.5857522,.6299813,0,9.913259,0,0,0,0,0,0,0,0,4.956629,1763.975,0,24.84472,0,0,0,0,173.913,24.84472,571.4286,0,24.84472,0,0,0,0,173.913,24.84472,24.84472,198.7578,24.84472,198.7578,0,0,0,4.956629,4.956629,0,0,0,1,1,0,0,0,9.701203,9.701203,0,0,0,0,0,38.7759,111.7658,1062.156,220.4904,1170.88,21988,58.91557,3.285939,219.7009,209.4101,429.111,4.23005,4.23005,4.23005,437.8638,199.353,641.4469,1,1,1,14.6,44.7
25065,,,,,,,,,,,,,,,.7818007,0,62.51736,0,0,0,0,0,0,0,0,48.62462,2052.092,0,78.9266,0,78.9266,0,39.4633,197.3165,0,868.1926,0,78.9266,0,78.9266,0,39.4633,157.8532,0,197.3165,394.633,197.3165,355.1697,0,0,0,48.62462,48.62462,0,0,0,7,7,0,0,0,68.27492,68.27492,0,0,0,40.20909,40.20909,30.48083,103.4171,873.0582,218.8089,988.45,14598,58.94094,0,190.2647,328.1631,518.4279,0,0,0,409.1653,294.6302,703.7955,0,0,25,0,22.6
10024,,,,,,,,,.513805,.4894054,.5808399,.5590086,.5772441,.5886734,.6347759,0,44.38527,0,0,0,0,11.09632,0,0,0,22.19263,1765.376,0,0,0,0,0,0,113.8952,56.94761,512.5285,0,0,0,0,0,0,113.8952,56.94761,0,113.8952,0,113.8952,11.09632,11.09632,11.09632,33.28895,33.28895,1,1,1,3,3,23.65744,23.65744,23.65744,47.31488,47.31488,0,0,0,20.97755,20.97755,63.04797,151.7092,1032.411,307.3589,1188.06,7801,59.03072,7.285219,308.5103,1283.362,1591.872,0,0,0,454.1813,293.38,747.5613,0,1,10,0,44.5
44031,,,,,,,,,,,,,.4844409,.4904822,.5557107,0,27.38296,0,0,0,.4278587,0,.4278587,.4278587,.4278587,13.69148,1278.443,5.447909,36.31939,0,9.079848,0,16.34373,61.74297,34.50342,361.378,5.447909,10.89582,0,7.263878,0,9.079848,38.13536,29.05551,67.19088,128.9339,32.68745,70.82281,.8557175,1.283576,1.711435,14.97506,15.40292,2,3,4,35,36,0,0,0,0,0,.8613228,1.291984,1.722646,15.07315,15.50381,47.96225,93.43415,621.2034,174.601,702.3702,151454,59.03671,2.798287,190.1534,422.0391,612.1924,3.784908,3.784908,3.784908,371.9979,506.3815,882.1643,1,1,44,77,.6
47014,,,,,,,,,,,,.5768451,.4478813,.4386829,,0,25.71818,0,2.571818,0,0,2.571818,0,0,5.143636,5.143636,2032.038,0,59.32957,0,0,0,14.83239,266.9831,88.99436,741.6197,0,14.83239,0,0,0,14.83239,207.6535,59.32957,74.16197,341.1451,29.66479,237.3183,5.143636,10.28727,10.28727,15.43091,15.43091,2,4,4,6,6,0,0,0,0,0,5.158628,10.31726,10.31726,15.47588,15.47588,22.21986,82.59991,781.5594,209.6396,908.5991,37242,59.08647,0,177.064,117.7116,294.7757,7.186867,7.186867,7.186867,406.9724,132.3158,546.475,1,0,47,0,0
47065,,,,,,,,,,,,.5082801,.5293863,.5240827,,0,0,0,0,0,0,0,0,0,0,0,1690.617,0,0,0,0,0,0,84.53085,0,253.5926,0,0,0,0,0,0,84.53085,0,0,84.53085,0,84.53085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.91254,144.9316,1242.472,261.7212,1359.262,17396,59.13069,0,212.2914,160.4373,372.7286,0,0,0,421.0207,183.088,604.1086,0,0,47,0,42.6
34046,,,,,,,,,.3848442,.3954694,.486166,.42726,.459178,.455948,.4984487,0,69.09827,0,0,4.935591,0,0,0,0,4.935591,39.48473,2074.074,0,24.69136,0,0,0,0,98.76543,172.8395,716.0494,0,0,0,0,0,0,98.76543,123.4568,24.69136,123.4568,0,98.76543,4.935591,9.871181,9.871181,49.35591,49.35591,1,2,2,10,10,7.595321,15.19064,15.19064,75.95321,75.95321,0,0,0,0,0,62.91916,132.2732,1016.002,235.2319,1118.96,23402,59.14669,0,215.0929,220.3676,435.4605,0,0,0,446.3641,225.1434,671.5075,0,0,34,31.8,59
4047,,,,,,,,,.3182243,.3385594,.3871415,.3745247,.3800193,.3582823,.3667419,0,34.36932,0,0,0,0,0,0,1.636634,1.636634,21.27625,1951.149,0,79.49126,0,21.67943,0,72.26478,173.4355,79.49126,744.3272,0,28.90591,0,21.67943,0,50.58535,137.3031,72.26478,173.4355,346.8709,101.1707,238.4738,0,1.636634,3.273269,22.91288,24.54952,0,1,2,14,15,0,4.599181,4.599181,27.59509,27.59509,0,0,2.557348,20.45879,23.01614,39.07901,114.3423,1047.317,232.4477,1165.423,70983,59.18905,3.603126,221.2699,751.9934,973.2633,3.457944,3.457944,3.457944,415.7333,1109.497,1528.688,1,1,4,38.5,29.5
43007,,,,,,,,,.5844884,.4873488,.5746592,.6105586,.6059512,.635861,.6669994,0,29.26449,0,0,0,0,0,0,0,0,13.00644,1272.31,0,35.34193,0,0,0,35.34193,53.0129,53.0129,494.7871,0,35.34193,0,0,0,35.34193,53.0129,53.0129,70.68387,123.6968,70.68387,123.6968,0,0,0,13.00644,13.00644,0,0,0,4,4,0,0,0,0,0,0,0,0,13.10015,13.10015,38.16398,156.8964,950.3303,267.1479,1060.582,28256,59.19841,0,276.4366,352.4799,628.9165,15.56422,15.56422,15.56422,640.5963,252.9173,909.0778,1,0,43,22.2,.9
25059,,,,,,,,,,,,,,,.7928277,0,42.21785,0,4.690872,0,0,0,0,0,0,23.45436,2032.75,0,28.23264,0,0,0,28.23264,84.69791,56.46527,734.0486,0,0,0,0,0,28.23264,84.69791,56.46527,56.46527,141.1632,28.23264,112.9305,4.690872,4.690872,4.690872,28.14523,28.14523,1,1,1,6,6,33.77237,33.77237,33.77237,33.77237,33.77237,0,0,0,27.27769,27.27769,44.31053,106.3453,852.1255,212.6905,958.4708,17680,59.266,0,160.2548,288.7041,448.9589,0,0,0,392.179,296.4705,688.6495,0,0,25,19.4,12.2
4037,,,,,,,,,.4480934,.4826313,.534438,.5132761,.5524057,.5770613,.5830505,0,52.01831,0,0,0,0,0,0,0,0,41.61465,2755.906,0,0,0,0,0,112.4859,112.4859,56.24297,956.1305,0,0,0,0,0,56.24297,0,56.24297,112.4859,224.9719,56.24297,56.24297,0,0,0,41.61465,41.61465,0,0,0,4,4,0,0,0,62.27943,62.27943,0,0,0,20.95557,20.95557,46.63889,157.0176,1066.476,301.5981,1211.057,11739,59.29807,0,239.3472,308.8181,548.1653,0,0,0,479.2982,411.8766,891.1749,0,0,4,23.5,45.1
34004,,,,,,,,,.3652078,.3849625,.4469516,.3850477,.4064203,.4099115,.4608736,0,60.30064,0,0,0,0,0,0,0,0,51.68626,2104.019,0,70.92199,0,0,0,0,94.56264,23.64066,874.7045,0,47.28132,0,0,0,0,94.56264,23.64066,70.92199,165.4846,47.28132,141.844,0,0,0,51.68626,51.68626,0,0,0,12,12,0,0,0,68.91798,68.91798,0,0,0,29.76486,29.76486,46.05605,138.8168,1112.48,258.822,1232.486,25175,59.31553,4.91783,168.9399,208.4494,377.3893,0,0,0,382.9028,193.836,576.7388,0,1,34,15,47.9
11015,,,,,,,,,.6181374,.5849518,.6502523,.5935158,.7475149,.7417036,.8456951,0,51.26628,0,0,0,0,0,0,10.25326,0,30.75977,2090.423,0,48.61449,0,0,0,0,340.3014,145.8435,875.0608,0,0,0,0,0,0,243.0724,145.8435,48.61449,388.9159,0,243.0724,0,0,10.25326,30.75977,41.01302,0,0,1,3,4,0,0,41.59734,41.59734,83.19468,0,0,0,27.22941,27.22941,29.71603,79.86182,696.4694,211.7267,828.3342,6388,59.32549,0,174.9794,413.3843,588.3636,0,0,0,384.3294,235.536,619.8654,0,0,11,0,36.8
18063,,,,,,,,,.4748046,.7219017,.5482363,.478164,,.5930037,.6731542,0,37.7501,0,0,0,0,0,0,0,0,14.51927,1269.266,0,0,0,0,0,15.1103,120.8824,15.1103,392.868,0,0,0,0,0,15.1103,105.7721,15.1103,15.1103,135.9927,15.1103,120.8824,0,0,0,14.51927,14.51927,0,0,0,5,5,0,0,0,0,0,0,0,0,14.66362,14.66362,40.77084,105.0982,898.3175,202.0422,995.2615,25364,59.34849,5.522165,320.696,664.69,985.386,4.821076,4.821076,4.821076,384.1868,411.3295,800.3374,1,1,18,16.2,1
2023,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5605,59.35649,0,0,0,0,0,0,0,342.6219,1370.705,1713.327,0,0,2,,
34074,,,,,,,,,.3528552,.3544655,.4534236,.3773884,.4209743,.3791746,.4756022,0,55.22573,0,0,0,0,0,0,0,0,35.28311,1813.673,7.084661,21.25398,0,7.084661,0,28.33865,70.84662,63.76196,460.503,7.084661,7.084661,0,7.084661,0,21.25398,56.67729,28.33865,63.76196,134.6086,42.50797,99.18526,0,0,0,35.28311,35.28311,0,0,0,23,23,0,0,0,36.46006,36.46006,0,0,0,34.56321,34.56321,42.86723,112.2113,911.559,220.0098,1019.357,69978,59.36287,0,195.2083,419.7407,614.949,0,0,.1709066,398.6147,380.5503,779.336,1,0,34,42.8,43.6
43036,,,,,,,,,.5599055,.5628157,.5051614,.5638041,.6039973,.6447397,.6327696,0,44.46421,0,5.558026,0,0,0,0,5.558026,0,22.2321,1392.405,0,31.64557,0,0,0,31.64557,0,63.29114,601.2658,0,0,0,0,0,31.64557,0,63.29114,63.29114,63.29114,31.64557,31.64557,5.558026,5.558026,11.11605,27.79013,33.34816,1,1,2,5,6,0,0,0,101.5228,101.5228,5.892057,5.892057,11.78411,23.56823,29.46029,30.0498,105.1743,998.798,235.3901,1129.014,17402,59.36619,6.374369,205.313,260.05,465.3629,0,0,0,462.2688,289.4427,751.7115,0,1,43,24.8,6.2
44198,,,,,,,,,,,,,.5610536,.5527139,.5825978,0,24.03461,0,0,0,0,0,0,8.011537,0,8.011537,1425.517,0,35.63792,0,35.63792,35.63792,35.63792,0,35.63792,427.655,0,0,0,35.63792,35.63792,35.63792,0,35.63792,142.5517,142.5517,106.9138,106.9138,0,0,8.011537,8.011537,16.02307,0,0,1,1,2,0,0,0,0,0,0,0,12.82874,12.82874,25.65747,69.5197,184.0227,1381.193,330.2186,1527.389,16452,59.42214,5.556328,290.032,431.2732,721.3052,4.761276,4.761276,4.761276,650.0813,321.4998,976.3423,1,1,44,31.4,40.5
18001,,,,,,,,,.63082,.6472348,.6204648,.5261947,,.6556723,.7208714,0,42.30119,0,0,0,0,0,0,0,0,8.460237,1647.059,0,0,0,0,0,0,47.05882,47.05882,423.5294,0,0,0,0,0,0,47.05882,47.05882,0,47.05882,0,47.05882,0,0,0,8.460237,8.460237,0,0,0,1,1,0,0,0,0,0,0,0,0,8.79817,8.79817,58.01856,157.0503,1164.373,248.0794,1255.402,14887,59.4622,2.914781,217.7173,220.1396,437.8569,13.87896,13.87896,13.87896,404.5847,274.9099,693.3735,1,1,18,0,5.3
43042,,,,,,,,,.542515,.5269461,.5573995,.6251497,.6956373,.7266039,.724722,0,34.69211,0,0,0,0,0,0,0,0,17.34605,1288.404,0,0,0,0,0,0,0,198.216,198.216,0,0,0,0,0,0,0,99.10802,0,0,0,0,0,0,0,17.34605,17.34605,0,0,0,1,1,0,0,0,0,0,0,0,0,18.58045,18.58045,43.31373,145.8989,1032.69,241.645,1128.437,4614,59.5088,6.684346,277.7844,4967.61,5245.395,0,0,0,485.2866,318.8965,804.183,0,1,43,0,7.6
34010,,,,,,,,,.384428,.4269909,.5433266,.5689221,.6757214,.7257152,.8235974,0,36.92194,0,0,0,0,0,0,0,0,24.61463,1652.614,0,50.59022,0,0,0,50.59022,16.86341,118.0438,505.9022,0,33.72681,0,0,0,33.72681,16.86341,118.0438,101.1804,118.0438,67.45363,84.31703,0,0,0,24.61463,24.61463,0,0,0,8,8,0,0,0,30.60288,30.60288,0,0,0,22.24496,22.24496,24.3044,77.8641,726.4315,201.6365,850.2039,20055,59.54552,0,94.13532,840.561,934.6964,0,0,0,304.5824,1113.272,1417.855,0,0,34,0,35.3
37045,,,,,,,,,.4600936,.484219,.4818798,.5678025,.6409469,.6423434,.5331681,0,53.15131,0,0,0,0,0,0,0,2.797437,27.97437,1591.078,0,14.86989,0,14.86989,0,14.86989,133.829,29.73978,579.9257,0,14.86989,0,14.86989,0,14.86989,104.0892,29.73978,44.60966,178.4387,44.60966,148.6989,0,2.797437,2.797437,30.77181,30.77181,0,1,1,11,11,0,0,0,42.13187,42.13187,0,3.870418,3.870418,27.09293,27.09293,49.80194,137.4165,1097.948,293.7393,1254.271,26358,59.60777,8.928147,324.0905,437.2554,761.3459,0,0,0,653.0504,356.4992,1009.55,0,1,37,19.2,17.5
4021,,,,,,,,,.4056287,.4040296,.4459251,.4575982,.4611695,.4595704,.4696978,0,10.08929,0,0,0,0,0,0,0,0,5.044645,1448.587,0,47.49466,0,0,0,71.24198,71.24198,23.74733,474.9466,0,0,0,0,0,47.49466,47.49466,23.74733,118.7366,189.9786,47.49466,94.98931,0,0,0,5.044645,5.044645,0,0,0,1,1,0,0,0,9.856101,9.856101,0,0,0,0,0,73.67954,140.2574,1157.568,262.7608,1280.071,21667,59.62214,.3725814,209.7889,570.1983,779.9872,0,0,0,441.8453,476.1948,918.0401,0,1,4,38.5,48
25074,,,,,,,,,,,,,,,.75288,0,29.91549,0,0,0,0,0,0,0,0,22.43662,1925.982,0,75.5287,0,0,0,0,37.76435,151.0574,604.2296,0,37.76435,0,0,0,0,37.76435,113.2931,75.5287,113.2931,37.76435,75.5287,0,0,0,22.43662,22.43662,0,0,0,3,3,0,0,0,28.7687,28.7687,0,0,0,15.65435,15.65435,82.81261,171.8989,1107.932,294.8631,1230.897,14171,59.64688,0,169.7752,213.38,383.1552,0,0,0,411.3936,278.9872,690.3808,0,0,25,0,45.1
19005,,,,,,,,,.4543456,.4631135,.5445154,.5363037,.5612037,.5377076,.5891235,0,48.14637,0,0,0,0,0,0,2.534019,0,35.47627,1888.287,0,105.6385,0,0,0,13.20481,171.6625,52.81923,581.0115,0,26.40961,0,0,0,13.20481,132.0481,52.81923,118.8433,290.5057,39.61442,171.6625,0,0,2.534019,35.47627,38.01029,0,0,1,14,15,0,0,0,31.50351,31.50351,0,0,3.7463,37.46301,41.2093,56.32239,135.0921,1201.544,255.4914,1321.944,38833,59.67896,3.295277,182.3727,219.3576,401.7303,2.726815,2.726815,2.726815,438.5566,247.942,689.2255,1,1,19,25.1,27.8
32025,,,,,,,,,.5156029,.4615279,.6381031,,.4891349,.5788347,.5556922,0,18.6881,0,0,0,0,0,0,0,0,9.344048,1446.073,0,0,0,0,0,0,140.5905,100.4218,642.6993,0,0,0,0,0,0,140.5905,100.4218,0,140.5905,0,140.5905,0,0,0,9.344048,9.344048,0,0,0,2,2,0,0,0,0,0,0,0,0,9.4193,9.4193,50.54925,165.9826,735.6048,319.8938,889.5159,23553,59.7028,11.4054,427.0503,234.1839,661.2341,17.83609,17.83609,19.40823,506.1391,651.2852,1176.833,1,1,32,58.9,.3
34035,5992.862,.7080299,.0822376,.0411188,.0822376,18.94723,16.58642,18.26066,.4162192,.414355,.5019389,.4887024,.5085757,.4375839,.4842282,0,24.86531,0,0,0,0,0,0,0,0,12.43266,1625.813,0,0,0,0,25.01251,0,25.01251,75.03752,425.2126,0,0,0,0,25.01251,0,25.01251,75.03752,25.01251,50.02501,25.01251,50.02501,0,0,0,12.43266,12.43266,0,0,0,3,3,0,0,0,16.48805,16.48805,0,0,0,8.399832,8.399832,60.03134,128.0314,1024.252,283.1567,1179.377,28748,59.74353,0,158.632,269.3408,427.9728,0,0,0,348.7643,296.6451,645.4094,0,0,34,10,44.2
34083,,,,,,,,,.3082922,.3075123,.3748375,.3818189,.4247837,.3896171,.4467674,0,43.8363,0,0,0,0,0,0,3.131165,0,34.44281,2028.132,0,32.71181,0,0,0,0,81.77953,49.06771,801.4393,0,16.3559,0,0,0,0,65.42361,16.3559,32.71181,114.4913,16.3559,81.77952,0,0,3.131165,34.44281,37.57397,0,0,1,11,12,0,0,0,48.31696,48.31696,0,0,5.921014,17.76304,23.68406,65.00433,121.1192,962.842,228.3486,1070.071,25014,59.76548,0,255.7562,200.0917,455.848,29.69847,29.69847,29.69847,382.5578,204.015,616.2713,1,0,34,32.7,41.2
18098,,,,,,,,,.5500417,.5523183,.6121293,.5501564,,.5917228,.6282775,0,34.27005,0,0,0,0,0,0,0,0,16.50039,1602.72,0,13.87636,0,0,0,13.87636,145.7018,41.62909,450.9818,0,6.938181,0,0,0,13.87636,124.8873,41.62909,27.75272,173.4545,20.81454,145.7018,0,0,0,16.50039,16.50039,0,0,0,13,13,0,0,0,0,0,0,0,0,16.59264,16.59264,50.67455,136.6879,908.808,246.9273,1019.047,69680,59.7947,.8886487,243.634,187.4372,431.0713,0,3.41473,3.41473,506.1378,391.4383,900.9908,1,1,18,7,.8
25081,,,,,,,,,,,,,,,.7335292,0,102.7133,0,0,0,0,0,0,8.559445,0,68.47556,2092.229,0,0,0,0,42.69855,0,341.5884,85.39709,640.4782,0,0,0,0,0,0,213.4927,85.39709,42.69855,384.2869,0,213.4927,0,0,8.559445,68.47556,77.03501,0,0,1,8,9,0,0,0,48.19277,48.19277,0,0,18.35536,91.7768,110.1322,38.31418,152.0208,1148.189,262.0195,1258.188,13006,59.86822,0,207.9119,394.5992,602.5111,0,0,0,541.1926,340.9224,882.115,0,0,25,25.6,44.3
25056,,,,,,,,,,,,,,,.8375069,0,30.16288,0,0,0,0,0,0,0,0,20.10859,1643.085,0,45.64126,0,0,0,0,136.9238,91.28252,502.0539,0,45.64126,0,0,0,0,45.64126,91.28252,45.64126,182.565,45.64126,91.28252,0,0,0,20.10859,20.10859,0,0,0,2,2,0,0,0,0,0,0,0,0,28.20079,28.20079,42.29,148.015,1007.912,297.7921,1157.689,8799,59.89767,0,167.7871,223.0535,390.8406,0,0,0,403.5676,377.3878,780.9553,0,0,25,0,27.6
10033,,,,,,,,,.4592162,.4442925,.5185692,.5170882,.5887446,.5542265,.5882889,0,49.72156,0,0,0,0,0,0,0,9.944312,39.77725,2364.865,0,0,0,144.7876,0,0,241.3127,193.0502,916.9884,0,0,0,144.7876,0,0,96.52509,144.7876,144.7876,386.1004,144.7876,241.3127,0,9.944312,9.944312,49.72156,49.72156,0,1,1,5,5,0,0,0,16.76727,16.76727,0,24.65483,24.65483,98.61933,98.61933,67.72227,174.143,980.3605,317.6497,1123.867,9986,59.98593,0,137.7672,283.0645,420.8316,0,0,0,470.9945,1413.987,1884.982,0,0,10,0,59.1
37046,,,,,,,,,.5657473,.5291052,.5740058,.6132136,.595975,.5706382,.6310135,0,18.4604,0,0,0,0,0,0,0,0,9.230201,1209.677,0,0,0,0,0,0,100.8064,0,403.2258,0,0,0,0,0,0,50.40322,0,0,100.8064,0,50.40322,0,0,0,9.230201,9.230201,0,0,0,1,1,0,0,0,0,0,0,0,0,12.37011,12.37011,74.08674,199.4643,1268.973,302.0459,1371.555,12574,59.99038,0,338.1727,315.9373,654.11,0,0,0,584.0347,644.3489,1228.384,0,0,37,21.1,14.1
18058,,,,,,,,,.7575119,.8145846,.7434289,.6069902,,.7450254,.7660642,0,9.30146,0,0,0,0,0,0,4.65073,0,4.65073,1331.075,0,24.20135,0,0,0,0,0,0,314.6176,0,0,0,0,0,0,0,0,24.20135,24.20135,0,0,0,0,4.65073,4.65073,9.30146,0,0,1,1,2,,,,,,0,0,4.664179,4.664179,9.328359,53.48448,139.6153,1078.719,235.4706,1174.575,19856,60.01725,24.44039,596.4838,462.9643,1059.448,0,0,0,722.0121,288.5598,1010.572,0,1,18,20.4,0
