oldcode,total_pop_00,pop18_24_00,pop25_34_00,pop35_44_00,pop45_64_00,pop65plus_00,hsplus_18_24_00,somecollege_18_24_00,collegeplus_18_24_00,hsplus_25_34_00,somecollege_25_34_00,collegeplus_25_34_00,hsplus_35_44_00,somecollege_35_44_00,collegeplus_35_44_00,hsplus_45_64_00,somecollege_45_64_00,collegeplus_45_64_00,hsplus_65plus_00,somecollege_65plus_00,collegeplus_65plus_00,pcthsplus_18_24_00,pctsomecollege_18_24_00,pctcollegeplus_18_24_00,pcthsplus_25_34_00,pctsomecollege_25_34_00,pctcollegeplus_25_34_00,pcthsplus_35_44_00,pctsomecollege_35_44_00,pctcollegeplus_35_44_00,pcthsplus_45_64_00,pctsomecollege_45_64_00,pctcollegeplus_45_64_00,pcthsplus_65plus_00,pctsomecollege_65plus_00,pctcollegeplus_65plus_00,povrate60
43040,31115,2548,3587,4442,8139,5623,1789,643,146,3042,1447,538,3632,1387,574,5950,2617,1052,2735,1180,473,.7021193,.2523548,.0572998,.8480625,.4034012,.1499861,.8176497,.3122467,.1292211,.731048,.3215383,.1292542,.4863952,.2098524,.0841188,43.1029
43041,22295,2048,3231,3618,5348,2702,1359,439,51,2316,1099,298,2623,913,138,3559,1562,466,1077,432,91,.6635742,.2143555,.0249023,.7168059,.3401424,.0922315,.7249862,.2523494,.0381426,.6654824,.2920718,.0871354,.3985936,.1598816,.0336788,48.39138
43042,8088,623,1010,1103,2075,1351,449,144,18,902,377,83,881,321,132,1486,671,267,616,235,89,.7207063,.2311396,.0288925,.8930693,.3732673,.0821782,.7987307,.2910245,.1196736,.7161446,.3233735,.1286747,.4559585,.1739452,.0658771,59.5088
43043,17929,1484,2272,2687,4662,2649,1106,340,34,1856,714,255,2193,892,270,3567,1420,446,1215,502,172,.745283,.2291105,.0229111,.8169014,.3142606,.1122359,.8161519,.3319687,.1004838,.7651223,.3045903,.0956671,.4586636,.1895055,.0649302,44.3273
43044,10984,946,1417,1647,2961,1646,633,186,14,1112,387,112,1153,365,116,1922,760,329,541,237,91,.6691332,.1966173,.0147992,.7847565,.2731122,.0790402,.7000607,.2216151,.0704311,.649105,.2566701,.1111111,.3286756,.1439854,.0552855,68.68798
43045,44294,5007,6169,6737,10847,5702,3758,2381,233,4994,2504,924,5386,2761,927,7612,3700,1357,2934,1448,563,.7505493,.4755343,.0465349,.8095315,.4059005,.1497812,.7994657,.4098263,.1375983,.7017608,.3411081,.1251037,.5145563,.253946,.0987373,40.41982
43046,17499,1386,2563,2820,4740,2632,657,234,43,1722,701,173,1813,666,137,3043,1284,412,867,393,158,.474026,.1688312,.0310245,.6718689,.2735076,.067499,.6429078,.2361702,.0485816,.6419832,.2708861,.0869198,.3294073,.1493161,.0600304,62.7288
43047,382032,47975,54942,61449,87859,48280,37571,27329,4637,49209,35774,19121,53746,37012,19521,74220,49605,26598,31281,17409,8108,.783137,.5696509,.0966545,.8956536,.651123,.3480215,.874644,.6023206,.3176781,.8447626,.5645978,.3027351,.647908,.3605841,.167937,29.42822
43048,7954,1098,1380,1350,1707,1055,556,125,10,839,202,46,953,333,78,941,436,118,345,166,55,.5063753,.1138434,.0091075,.607971,.1463768,.0333333,.7059259,.2466667,.0577778,.5512595,.2554189,.0691271,.3270142,.157346,.0521327,66.77116
43049,27101,3024,3930,4520,5825,3232,1741,648,85,2664,1043,328,3215,1108,258,3976,1592,575,1045,470,187,.5757275,.2142857,.0281085,.6778626,.2653944,.0834606,.7112832,.2451327,.0570796,.6825751,.2733047,.0987124,.3233292,.1454208,.0578589,67.58604
43050,39926,3577,5323,5789,9181,5852,2241,923,98,4091,1767,466,4366,1802,563,6464,2695,990,2207,842,251,.6265026,.2580374,.0273973,.7685516,.3319557,.0875446,.754189,.31128,.0972534,.7040628,.293541,.1078314,.377136,.1438824,.0428913,42.67381
43051,11367,1003,1402,1718,2803,1543,699,287,29,1035,461,140,1279,541,156,2199,952,248,679,237,88,.6969092,.2861416,.0289133,.7382311,.328816,.0998573,.7444703,.3149011,.0908033,.7845166,.3396361,.0884766,.4400519,.1535969,.0570318,55.05042
43052,31340,2719,3798,4795,7899,4869,1741,798,58,3137,1382,274,3761,1945,758,5911,2942,1187,2058,766,322,.6403089,.2934903,.0213314,.8259611,.3638757,.0721432,.7843587,.4056309,.1580813,.7483225,.3724522,.1502722,.4226741,.1573218,.0661327,45.91065
43053,39086,2819,4802,5930,10896,6271,1961,919,92,3974,2093,604,4808,2488,906,8731,5258,2402,3577,1982,828,.6956367,.3260021,.0326357,.8275719,.4358601,.1257809,.8107926,.4195616,.1527825,.8013032,.4825624,.2204479,.5704035,.316058,.1320364,35.98536
43054,49015,4348,6307,7529,12210,7064,3160,1223,132,4866,2295,753,6081,3212,944,8876,4131,1375,3117,1333,506,.7267709,.2812788,.0303588,.7715237,.3638814,.1193912,.807677,.4266171,.1253819,.7269451,.3383292,.1126126,.4412514,.1887033,.0716308,44.0963
43055,24653,2150,2942,3633,6329,3883,1516,616,84,2345,1073,311,2845,1279,438,4702,1809,538,1613,591,186,.7051163,.2865116,.0390698,.7970768,.3647179,.1057104,.7830994,.3520506,.1205615,.7429294,.2858271,.0850055,.4154005,.1522019,.0479011,58.58936
43056,20386,1866,2974,3061,4717,2579,1107,297,29,2145,740,168,2153,634,165,2984,1104,298,740,350,116,.5932476,.159164,.0155413,.7212508,.2488231,.0564896,.7033649,.2071218,.053904,.6326055,.2340471,.0631757,.2869329,.1357115,.0449787,56.2254
43057,91837,10841,12339,14426,19939,11334,8048,4993,782,10717,6875,3012,12378,7821,3648,16337,9917,4391,6279,3215,1438,.742367,.4605664,.0721336,.8685469,.5571764,.2441041,.8580341,.5421461,.2528768,.819349,.497367,.2202217,.5539968,.2836598,.1268749,45.02066
43058,27776,2471,3517,4439,7305,3554,1474,641,88,2662,1263,347,3294,1495,314,4780,2336,801,1411,594,323,.5965196,.2594092,.0356131,.7568951,.3591129,.0986636,.7420591,.3367876,.0707367,.6543463,.319781,.1096509,.3970174,.1671356,.0908835,48.48571
43059,26767,2441,3657,4407,6215,3336,1675,689,83,3081,1404,459,3510,1499,401,4810,2193,727,1559,604,288,.6861942,.2822614,.0340025,.8424938,.3839212,.1255127,.7964602,.3401407,.0909916,.773934,.352856,.1169751,.4673261,.1810552,.0863309,42.57016
43060,69498,6308,9112,11855,15953,8368,4455,1954,258,7686,4470,1533,10202,5496,1749,12807,6867,2181,4593,1992,712,.706246,.3097654,.0409004,.8435031,.4905619,.1682397,.8605652,.4636019,.1475327,.8027957,.430452,.1367141,.5488767,.2380497,.085086,37.48969
43061,11086,965,1555,1627,2930,1293,580,266,38,1126,523,108,1153,390,126,1883,817,196,543,254,85,.6010363,.2756477,.0393782,.7241157,.3363344,.0694534,.7086663,.239705,.0774431,.6426621,.2788396,.0668942,.4199536,.1964424,.0657386,65.37944
43062,38961,3661,5531,5689,9603,5132,2464,946,88,4397,2031,604,4362,1758,440,6477,2935,1094,2085,942,475,.6730402,.2583993,.0240371,.7949738,.367203,.1092027,.7667428,.3090174,.0773422,.6744767,.3056337,.1139227,.4062743,.1835542,.0925565,55.42995
43063,134768,17923,23862,22641,22929,10391,13839,7017,952,21776,15041,4909,20300,13386,4545,19289,11773,4753,5949,2799,1175,.7721364,.3915081,.0531161,.9125807,.6303328,.2057246,.8966035,.5912283,.200742,.841249,.5134546,.2072921,.5725147,.2693677,.1130786,36.42443
43064,5740,488,705,845,1524,865,379,148,19,606,259,27,740,362,106,1245,609,219,426,213,113,.7766393,.3032787,.0389344,.8595745,.3673759,.0382979,.8757396,.4284024,.1254438,.8169292,.3996063,.1437008,.4924856,.2462428,.1306358,43.17376
43065,19757,1940,2941,3318,4823,2289,1401,491,33,2302,780,136,2240,799,224,3091,1136,314,893,341,130,.7221649,.2530928,.0170103,.7827269,.2652159,.0462428,.6751055,.2408077,.0675105,.6408874,.2355381,.0651047,.3901267,.1489733,.0567934,65.86443
43066,32450,2874,4215,4752,8226,4926,2104,838,96,3571,1701,563,3694,1587,537,6140,2543,886,2302,733,290,.7320807,.2915797,.0334029,.8472123,.4035587,.1335706,.7773569,.3339646,.113005,.7464138,.3091418,.1077073,.4673163,.1488023,.0588713,42.25566
43067,20118,1845,2636,2899,5208,3008,1376,519,89,2064,723,251,2183,753,242,2980,1076,483,880,350,166,.7457995,.2813008,.0482385,.7830046,.2742792,.09522,.7530183,.2597447,.0834771,.5721966,.2066052,.0927419,.2925532,.1163564,.0551862,64.09357
43068,7631,612,915,1027,2022,1245,420,122,20,691,279,93,715,288,58,1355,480,113,560,278,107,.6862745,.1993464,.0326797,.7551913,.304918,.1016393,.6962025,.2804284,.0564752,.6701286,.2373887,.0558853,.4497992,.2232932,.0859438,58.10474
43069,4945,443,548,667,1371,880,252,116,19,443,199,71,493,206,104,913,272,81,331,136,58,.5688487,.261851,.0428894,.8083941,.3631387,.1295621,.7391304,.3088456,.155922,.6659372,.1983953,.059081,.3761364,.1545455,.0659091,61.96959
43070,16050,1384,2181,2388,4225,2319,913,351,25,1578,611,116,1691,683,103,2767,1121,467,881,323,148,.6596821,.2536127,.0180636,.7235213,.2801467,.0531866,.708124,.2860134,.0431323,.6549112,.2653255,.1105325,.3799051,.1392842,.0638206,41.80651
43071,62315,9841,8692,8792,13697,8222,7822,5663,578,7335,4587,2151,7103,3871,1931,10408,5659,2935,3744,1831,962,.794838,.5754496,.0587339,.8438794,.5277267,.2474689,.8078935,.4402866,.2196315,.7598744,.4131562,.2142805,.4553637,.2226952,.1170032,49.79172
43072,28400,2995,3639,4255,7116,3884,2119,1007,80,2631,1204,309,3092,1505,327,4759,2279,821,1851,883,257,.7075125,.3362271,.0267112,.7230008,.3308601,.0849134,.7266745,.3537015,.0768508,.6687746,.3202642,.1153738,.4765705,.2273429,.0661689,52.02466
43073,51910,4195,6302,7637,14163,8353,2943,1299,129,5295,2703,733,6551,3263,1176,10953,5975,2520,4455,2153,950,.7015495,.3096544,.0307509,.8402095,.4289114,.1163123,.8577976,.427262,.1539872,.7733531,.4218739,.1779284,.5333413,.2577517,.1137316,35.73552
43074,54433,4987,7515,9559,12278,5900,3224,1176,85,6342,3369,1058,7877,3880,1313,9394,4428,1464,2765,959,348,.6464809,.2358131,.0170443,.8439122,.4483034,.1407851,.8240402,.4059002,.1373575,.7651083,.3606451,.1192377,.4686441,.1625424,.0589831,42.91534
43075,182023,25858,29525,31517,35143,13728,20040,13482,1769,25757,17507,8432,27339,16825,7369,28898,16486,7743,7877,4087,1662,.7750019,.521386,.0684121,.8723794,.5929551,.2855885,.8674366,.5338389,.2338103,.8222975,.4691119,.2203284,.5737908,.2977127,.1210664,36.50462
43076,21127,2319,2981,3107,4977,2415,1430,510,32,2257,887,193,2216,888,252,2995,1028,481,709,241,83,.6166451,.2199224,.0137991,.7571285,.2975512,.0647434,.7132282,.2858062,.0811072,.6017681,.2065501,.0966446,.2935818,.099793,.0343685,69.40298
43077,11370,1035,1679,1767,2780,1384,725,235,44,1377,694,177,1331,616,254,1754,657,260,613,176,85,.7004831,.2270531,.0425121,.820131,.4133413,.1054199,.7532541,.3486135,.1437465,.6309353,.2363309,.0935252,.4429191,.1271676,.0614162,51.7669
43078,71170,6329,9688,11546,18625,8984,4245,1825,173,7907,4041,1438,9243,4727,1585,14222,7377,2487,5058,2517,1093,.6707221,.2883552,.0273345,.8161643,.417114,.148431,.800537,.4094059,.137277,.7635973,.3960805,.1335302,.5630009,.2801647,.1216607,49.97688
43079,897472,92300,134109,146419,188184,89344,60898,35687,6647,114101,79962,37619,126555,88858,39013,156067,107201,51401,54071,28669,12968,.6597833,.3866414,.0720152,.8508079,.5962464,.2805106,.8643345,.6068748,.2664477,.8293319,.5696605,.2731422,.6052001,.3208833,.1451468,32.97726
43080,17712,1507,2362,2986,4078,2372,1087,353,44,1921,807,310,2155,867,254,2929,1152,375,957,356,153,.7213006,.2342402,.0291971,.8132938,.3416596,.1312447,.7217013,.290355,.0850636,.7182443,.2824914,.0919568,.403457,.1500843,.0645025,47.09892
43081,12370,1002,1535,1964,3141,1846,726,258,53,1378,598,167,1691,809,217,2462,1033,337,774,297,142,.7245509,.257485,.0528942,.8977199,.3895766,.1087948,.860998,.4119145,.1104888,.7838268,.3288762,.1072907,.4192849,.1608884,.0769231,56.13577
43082,153048,11876,20325,23498,40477,24305,7561,3815,494,17137,9913,3681,19852,11589,4681,32125,18453,8359,13158,6490,2954,.6366622,.3212361,.0415965,.8431488,.4877245,.181107,.8448378,.4931909,.1992084,.7936606,.4558885,.2065123,.5413701,.2670232,.1215388,29.29195
43083,130449,11445,17684,22393,31726,13848,7682,3912,618,15001,9847,3542,19194,11885,4521,26415,15472,6527,7664,3603,1357,.6712101,.3418086,.0539974,.8482809,.5568311,.200294,.8571429,.5307462,.2018934,.8325979,.4876757,.2057303,.5534373,.260182,.0979925,40.93612
43084,51271,4816,6509,9156,11111,5080,3136,1156,139,5462,2809,822,7355,3963,982,8469,4335,1374,2470,958,266,.6511628,.2400332,.0288621,.8391458,.4315563,.1262867,.8032984,.4328309,.1072521,.7622176,.3901539,.1236612,.4862205,.1885827,.0523622,58.50139
43085,7259,710,879,1178,1749,1046,449,201,19,687,306,89,969,419,127,1017,413,145,305,133,72,.6323944,.2830986,.0267606,.78157,.3481229,.1012514,.8225806,.3556876,.1078098,.5814751,.2361349,.0829045,.291587,.1271511,.0688336,49.51456
43086,17667,1394,2206,2659,4684,3195,977,443,24,1712,1027,336,2150,928,282,3491,1575,561,1269,513,174,.7008609,.3177905,.0172166,.7760653,.4655485,.1523119,.8085747,.3490034,.1060549,.7453032,.3362511,.1197694,.3971831,.1605634,.0544601,37.68923
43087,17808,1713,2485,3056,4151,1940,1168,336,11,1728,593,121,1915,631,159,2315,898,315,590,292,74,.6818447,.1961471,.0064215,.6953722,.2386318,.0486922,.6266361,.2064791,.0520288,.5576969,.2163334,.0758853,.3041237,.1505155,.0381443,55.35672
43088,5508,519,661,846,1459,772,365,137,16,481,165,52,617,151,73,986,320,133,235,97,33,.7032755,.2639692,.0308285,.7276853,.2496218,.0786687,.7293144,.178487,.0862884,.6758053,.2193283,.0911583,.3044041,.1256477,.0427461,63.65524
43089,38276,3544,5551,5901,8875,5364,2245,796,138,4130,1815,558,4294,1822,566,6317,2567,856,2534,981,366,.633465,.224605,.0389391,.7440101,.3269681,.1005224,.7276733,.3087612,.0959159,.7117746,.2892394,.0964507,.4724087,.1828859,.0682327,46.60542
43090,107198,12336,15784,16621,25602,14940,9363,6510,1042,13676,9095,4183,13935,9120,4251,20554,12448,6112,8157,4485,2140,.758998,.5277237,.0844682,.866447,.5762164,.2650152,.8383972,.5487034,.2557608,.8028279,.486212,.2387314,.5459839,.3002008,.1432396,35.66943
43091,16842,1601,2719,2697,3995,2322,1025,448,77,2093,934,372,1743,667,203,2574,787,207,782,347,161,.6402249,.2798251,.0480949,.7697683,.3435086,.136815,.6462736,.2473118,.0752688,.6443054,.1969962,.0518148,.3367786,.1494401,.0693368,57.91176
43092,34895,5870,4495,4669,7780,4964,4782,3538,282,3830,2212,884,3658,1589,683,5881,2875,1447,2022,867,347,.8146508,.6027257,.0480409,.8520578,.4921023,.196663,.7834654,.3403298,.146284,.7559126,.3695373,.1859897,.4073328,.1746575,.0699033,45.52518
43093,23102,1988,2939,3475,5864,3528,1214,414,33,2266,919,287,2548,974,285,3990,1546,408,1432,626,276,.610664,.2082495,.0165996,.7710105,.3126914,.0976523,.7332374,.2802878,.0820144,.6804229,.2636426,.0695771,.4058957,.1774376,.0782313,54.60361
43094,126638,8309,15612,24791,31438,9779,5511,3347,945,14362,11602,7857,23419,19058,12206,28807,22622,14044,6916,4043,2096,.6632567,.4028162,.1137321,.9199334,.7431463,.5032667,.9446573,.7687467,.4923561,.9163114,.719575,.4467205,.7072298,.4134369,.2143368,40.88143
43095,88809,7376,12150,16142,21808,8583,5147,2767,317,10621,6578,2928,14273,8662,3663,18090,10346,4066,4486,1970,844,.6978037,.3751356,.0429772,.8741564,.5413992,.2409877,.8842151,.5366126,.2269236,.8295121,.4744131,.1864453,.5226611,.2295235,.0983339,39.08576
44001,55109,5567,10015,10756,11410,6325,3431,1169,61,5774,3278,898,6720,3383,932,8464,5323,1779,3835,1940,664,.6163104,.2099874,.0109574,.5765352,.327309,.0896655,.6247675,.3145221,.0866493,.7418054,.4665206,.1559159,.6063241,.3067194,.1049802,46.32908
44002,13004,1202,1468,2186,2590,1571,627,242,11,1002,467,167,1574,885,271,1844,1009,357,891,402,173,.5216306,.2013311,.0091514,.6825613,.3181199,.1137602,.7200366,.4048491,.1239707,.7119691,.3895753,.1378378,.5671547,.255888,.1101209,11.11443
44003,80130,8419,10893,12216,17125,10056,5553,3171,302,8182,5039,1477,9113,5531,1860,12787,7480,2914,5743,3017,1126,.6595795,.3766481,.0358712,.7511246,.4625907,.1355917,.7459888,.4527669,.1522593,.7466862,.4367883,.1701606,.5711018,.3000199,.111973,34.96428
44004,22497,1513,2111,3113,6038,4466,865,323,28,1543,804,200,2380,1388,364,4651,3153,1238,3166,1816,821,.5717118,.2134831,.0185063,.7309332,.3808621,.0947418,.7645358,.4458722,.116929,.7702882,.5221928,.2050348,.7089118,.4066279,.1838334,35.88135
44005,8854,694,884,1538,2065,1242,495,230,32,774,508,164,1368,754,288,1753,1009,365,751,312,95,.7132565,.3314121,.0461095,.8755656,.5746607,.1855204,.8894668,.4902471,.1872562,.8489104,.4886199,.1767554,.6046699,.2512077,.0764895,19.96127
44006,2148,144,211,316,521,410,94,71,10,189,121,45,278,188,52,445,325,138,289,162,64,.6527778,.4930556,.0694444,.8957346,.5734597,.2132701,.8797469,.5949367,.164557,.8541267,.6238004,.2648752,.704878,.395122,.1560976,16.51139
44007,38628,3942,4576,5978,7959,4238,2376,921,77,3413,1680,499,4384,2206,569,5201,2779,1004,1834,897,312,.6027398,.2336378,.0195332,.7458479,.3671329,.1090472,.7333556,.3690197,.0951823,.653474,.3491645,.1261465,.4327513,.2116564,.0736196,54.42751
44008,23590,2142,2563,3684,5537,3496,1337,727,61,1985,1196,442,2979,1626,575,4450,2760,1298,1976,873,335,.624183,.3394024,.0284781,.774483,.4666407,.1724541,.8086319,.4413681,.1560804,.8036843,.4984649,.234423,.5652174,.249714,.0958238,46.79524
44009,6594,656,651,895,1441,973,305,107,2,407,169,25,582,270,79,917,482,183,531,267,80,.464939,.1631097,.0030488,.625192,.2596006,.0384025,.6502793,.301676,.0882682,.6363636,.3344899,.1269951,.5457348,.2744091,.0822199,32.47343
44010,17645,1096,1558,2981,4901,2847,652,286,32,1405,905,278,2547,1513,514,4411,2970,1185,2055,1106,407,.5948905,.2609489,.0291971,.9017972,.5808729,.1784339,.8544112,.5075478,.1724254,.9000204,.6059988,.2417874,.7218124,.3884791,.1429575,39.76022
44011,57733,4747,7944,10359,13013,5933,2884,1129,74,6108,3517,1239,8387,4886,1651,10705,6621,2702,3446,1816,755,.6075416,.2378344,.0155888,.7688822,.4427241,.1559668,.8096341,.4716671,.1593783,.8226389,.5087989,.2076385,.5808191,.3060846,.1272543,55.64332
44012,4093,238,339,570,1011,1019,139,70,5,259,156,28,471,302,82,808,464,181,522,176,64,.5840336,.2941177,.0210084,.7640118,.460177,.0825959,.8263158,.5298246,.1438597,.7992087,.4589515,.1790307,.5122669,.1727183,.0628067,28.77415
44013,32359,4658,6318,5218,5677,3355,2625,1100,64,5356,2042,740,4294,2660,678,3939,2474,757,1570,829,336,.5635466,.2361529,.0137398,.8477366,.3232035,.1171257,.8229207,.5097739,.1299348,.6938524,.4357935,.1333451,.4679583,.2470939,.100149,46.44845
44014,237974,34133,40236,35955,40558,20681,26480,13021,1683,36339,24701,7365,32112,22628,7201,34340,23443,9515,13558,7863,3127,.7757888,.3814783,.0493071,.9031464,.613903,.183045,.8931164,.6293423,.2002781,.8466887,.5780118,.2346023,.6555776,.3802041,.1512016,33.70319
44015,1392931,160695,207253,222250,275187,144314,107031,60101,7449,168238,115434,46053,180052,124268,51642,215841,152699,70302,88993,54378,24457,.6660506,.3740067,.0463549,.8117518,.5569714,.2222067,.8101327,.5591361,.23236,.784343,.5548918,.2554699,.6166623,.3768034,.1694707,34.76189
44016,8418,545,912,1272,2314,1397,328,172,17,739,485,211,1070,587,192,2016,1379,659,925,505,244,.6018348,.3155963,.0311927,.810307,.5317982,.2313596,.841195,.461478,.1509434,.8712187,.5959378,.2847883,.6621332,.3614889,.17466,38.20781
44017,729,63,45,143,190,112,38,26,3,43,28,11,126,87,30,156,92,51,86,43,13,.6031746,.4126984,.047619,.9555556,.6222222,.2444444,.8811189,.6083916,.2097902,.8210526,.4842105,.2684211,.7678571,.3839286,.1160714,27.3
44018,17204,1197,1619,2481,4245,3565,731,332,18,1282,757,254,1961,1050,287,3448,2163,772,2343,1250,520,.6106934,.2773601,.0150376,.7918468,.4675726,.156887,.7904071,.4232164,.1156792,.8122497,.5095406,.181861,.657223,.3506311,.1458625,41.38157
44019,89306,8858,12155,14277,19861,12474,5795,2739,213,9549,5616,1706,11841,6982,2395,16415,10385,4092,7615,3726,1287,.6542109,.309212,.0240461,.7856026,.4620321,.1403538,.8293759,.4890383,.1677523,.8264942,.5228841,.2060319,.6104698,.2987013,.1031746,38.84724
44020,241767,22461,34585,44766,51639,21254,13486,6859,699,27566,18775,7294,36898,24583,9044,42664,28622,10570,13963,7699,2950,.6004185,.3053738,.0311206,.7970508,.5428654,.2109007,.8242416,.5491444,.2020283,.8261973,.554271,.2046902,.6569587,.3622377,.1387974,22.80053
44021,152415,53344,21443,18063,21005,10197,45186,39105,3955,18132,14675,9458,14798,10687,6227,17603,13310,7976,6969,4616,2491,.8470681,.7330722,.0741414,.8455907,.6843725,.4410763,.8192437,.5916514,.3447379,.8380386,.6336586,.3797191,.6834363,.4526822,.2442875,39.55526
44022,8866,1482,977,1123,2122,1297,1244,891,100,834,615,273,995,740,297,1701,1236,700,807,583,257,.8394062,.6012146,.0674764,.8536336,.629478,.2794268,.8860196,.6589493,.2644702,.8016022,.5824693,.3298775,.6222051,.4494988,.1981496,44.9589
44023,1790,125,152,220,472,337,75,38,2,119,71,32,179,123,57,361,217,80,224,113,38,.6,.304,.016,.7828947,.4671053,.2105263,.8136364,.5590909,.2590909,.7648305,.4597458,.1694915,.6646884,.3353116,.1127596,36.55381
44024,7976,796,728,1084,1694,1211,307,181,0,484,257,54,701,334,60,836,517,178,331,141,31,.3856784,.2273869,0,.6648352,.353022,.0741758,.646679,.3081181,.0553506,.4935065,.3051948,.1050767,.2733278,.1164327,.0255987,53.07256
44025,37674,4278,4129,5182,8552,6153,2966,1406,139,3331,1627,518,3903,2144,648,6762,3800,1638,3925,1949,803,.6933146,.3286583,.0324918,.8067329,.3940421,.1254541,.7531841,.4137399,.1250482,.7906922,.4443405,.1915341,.6379002,.316756,.1305054,36.58385
44026,16470,1390,1872,2455,3838,2622,943,413,85,1414,672,264,1903,855,323,2991,1446,550,1362,653,288,.6784173,.2971223,.0611511,.7553419,.3589744,.1410256,.7751527,.3482688,.1315682,.7793121,.3767587,.1433038,.5194508,.2490465,.1098398,53.36193
44027,34147,2531,3611,5362,8403,6060,1500,597,70,2719,1434,507,4186,2335,741,7009,4379,1761,4320,2479,1073,.5926511,.2358751,.0276571,.752977,.3971199,.1404043,.7806789,.4354718,.1381947,.8341069,.5211234,.209568,.7128713,.4090759,.1770627,33.54146
44028,32194,2943,4460,5097,6688,4092,1959,659,45,3438,1726,598,3947,1948,613,4920,2738,1024,2196,1014,462,.6656473,.2239212,.0152905,.770852,.3869955,.1340807,.7743771,.3821856,.1202668,.7356459,.4093899,.15311,.5366569,.2478006,.1129032,54.19057
44029,20647,1880,2490,3178,4581,2763,971,445,20,1876,1093,323,2342,1146,343,3273,1725,595,1492,706,309,.5164894,.2367021,.0106383,.7534137,.4389558,.1297189,.7369415,.3606042,.1079295,.7144728,.3765553,.1298843,.5399927,.2555194,.111835,34.17323
44030,12905,919,1280,1938,3223,2217,638,267,33,1057,601,163,1657,885,254,2702,1411,411,1448,668,237,.6942329,.2905332,.0359086,.8257812,.4695312,.1273437,.8550051,.4566563,.131063,.8383493,.4377909,.1275209,.6531349,.3013081,.1069012,32.77533
44031,335227,37889,46044,45201,58303,37516,21079,11315,781,29906,18957,5525,26813,17497,6733,30321,19648,8672,16308,9631,4055,.5563356,.2986355,.0206128,.6495092,.4117149,.1199939,.5931948,.3870932,.1489569,.520059,.3369981,.1487402,.4346945,.2567171,.1080872,59.03671
44032,11549,1076,1175,1756,2740,1803,706,366,31,837,490,165,1258,571,184,2104,1238,425,996,457,135,.6561338,.3401487,.0288104,.7123404,.4170213,.1404255,.7164009,.3251708,.1047836,.7678832,.4518248,.1551095,.5524126,.2534665,.0748752,48.05595
44033,6516,411,633,1092,1577,1003,326,173,13,560,359,93,978,658,186,1338,860,308,678,343,82,.7931873,.4209246,.0316302,.8846762,.5671406,.1469194,.8956044,.6025641,.1703297,.8484464,.5453392,.1953076,.6759721,.3419741,.0817547,18.31882
44034,30438,2564,3209,4331,7624,5382,1658,715,50,2636,1283,403,3640,1801,539,6055,3206,1001,3081,1264,522,.6466458,.2788612,.0195008,.8214397,.399813,.1255843,.8404526,.4158393,.1244516,.7942025,.4205142,.1312959,.5724638,.2348569,.09699,45.5691
44035,8285,735,983,1130,1749,1009,365,101,11,685,357,155,721,446,181,1168,663,276,612,275,102,.4965986,.137415,.014966,.6968464,.363174,.1576806,.6380531,.3946903,.160177,.6678102,.3790738,.1578045,.6065412,.2725471,.1010902,33.27475
44036,26031,2372,3282,4483,6270,2313,1511,860,58,2600,1637,415,3701,2127,488,4913,2894,848,1365,615,224,.6370152,.3625633,.0244519,.7921999,.4987812,.1264473,.8255633,.4744591,.1088557,.7835726,.461563,.1352472,.5901427,.2658885,.0968439,31.61889
44037,46659,4805,5843,6942,10178,7045,2827,1277,68,4056,2272,561,4985,2405,751,7500,4311,1416,3979,1932,683,.5883455,.2657648,.0141519,.694164,.3888414,.0960123,.7180927,.346442,.1081821,.7368835,.4235606,.1391236,.5647977,.274237,.0969482,49.75322
44038,7688,877,1158,1240,1618,1157,438,169,7,714,409,45,898,446,96,1118,605,216,630,299,90,.4994299,.1927024,.0079818,.6165803,.3531952,.0388601,.7241936,.3596774,.0774194,.6909765,.3739184,.1334981,.5445117,.258427,.0777874,33.51191
44039,11006,806,1130,1805,2852,1762,528,282,32,1011,498,138,1572,796,305,2352,1278,446,1138,509,163,.6550869,.3498759,.0397022,.8946903,.440708,.1221239,.8709141,.4409972,.1689751,.8246844,.4481066,.1563815,.645857,.2888763,.0925085,24.02442
44040,3730,343,381,538,780,537,191,82,10,263,138,42,348,183,42,506,276,98,284,173,45,.5568513,.2390671,.0291545,.6902887,.3622047,.1102362,.6468402,.3401487,.0780669,.6487179,.3538462,.125641,.5288641,.3221602,.0837989,31.19396
44041,3864,341,292,493,912,923,149,72,7,248,135,50,416,244,79,715,424,157,565,250,98,.4369501,.2111437,.0205279,.849315,.4623288,.1712329,.8438134,.494929,.1602434,.7839912,.4649123,.1721491,.6121343,.2708559,.1061755,20.86743
44042,9235,735,756,1213,2276,2128,460,124,4,596,267,94,1003,458,117,1666,851,352,1257,515,185,.6258503,.1687075,.0054422,.7883598,.3531746,.1243386,.8268755,.3775763,.0964551,.7319859,.3739016,.1546573,.5906955,.2420113,.0869361,39.9642
44043,491675,37729,87914,101069,101170,25512,26347,17076,5040,81074,70266,44577,94915,81825,52215,94100,77501,46275,19734,12706,6350,.6983222,.4525962,.1335842,.9221967,.7992584,.5070524,.9391109,.8095954,.5166273,.9301176,.7660472,.4573984,.7735183,.4980401,.2489025,33.58814
