oldcode,_type_,_freq_,ed_25plus_hsormore70,ed_25plus_collegeormore70,ed_18_24_hsormore70,ed_18_24_collegeormore70,total_pop25_plus70,total_pop18_24_70,total_pop70,povrate60
42025,0,1,.4264294,.0503798,.6418152,.0486224,5002,617,8919,38.78812
42026,0,1,.4261335,.0491594,.6152019,.04038,3926,421,6667,36.61882
42027,0,1,.6259489,.0848861,.7699531,.028169,1449,213,2664,25.84367
42028,0,1,.4641815,.0476499,.5673077,.0641026,3085,312,5099,44.5456
42029,0,1,.533893,.0556592,.5108108,.0405405,3216,370,5857,38.58633
42030,0,1,.4318627,.027451,.5654206,.0420561,2040,214,3772,52.58098
42031,0,1,.4735265,.038961,.5981308,.1028037,1001,107,1844,22.35587
42032,0,1,.6720554,.165457,.653185,.0970677,6062,989,11439,15.52687
42033,0,1,.3512069,.0503807,.6534181,.0476948,6173,629,10090,45.42561
42034,0,1,.5105454,.0785455,.7574257,.019802,1375,202,2504,40.24059
42035,0,1,.4737418,.1006565,.6138614,0,914,101,1524,26.41509
42036,0,1,.4414977,.0566823,.5589744,.0307692,1923,195,3218,46.44214
42037,0,1,.4974671,.0395137,.483871,0,987,155,1787,39.14223
42038,0,1,.497616,.0420459,.6278539,.0547945,4614,438,7667,34.52944
42039,0,1,.5663112,.0991336,.8272675,.05026,6002,1731,11250,28.06481
42040,0,1,.5662358,.0932379,.7601177,.049301,8666,2718,17189,16.38087
42041,0,1,.4999265,.0618481,.5903756,.0258216,6807,852,11463,36.03112
42042,0,1,.4539963,.0343866,.7042254,.0169014,2152,355,3954,36.37513
42043,0,1,.4774335,.0495243,.6038647,.0434783,4099,414,7167,40.24871
42044,0,1,.286795,.0447043,.458042,.0769231,2908,286,4873,44.27711
42045,0,1,.4195335,.0346939,.5668317,.0940594,3430,404,5861,38.27269
42046,0,1,.638341,.1040718,.797614,.0532595,7908,2347,16478,25.09133
42047,0,1,.5472175,.049747,.8165138,.0412844,1186,218,2360,54.24048
42048,0,1,.4727685,.0461422,.696113,.0777385,2644,283,4386,45.86537
42049,0,1,.6252851,.1043786,.7362598,.0606748,48669,11026,93394,16.81625
42050,0,1,.521696,.0629804,.4898911,.0404355,4033,643,7404,34.93377
42051,0,1,.6535884,.1102695,.7779117,.0530504,28648,8294,58222,16.27631
42052,0,1,.4901597,.06684,.5780142,.0283688,2693,282,4634,29.65173
42053,0,1,.4698694,.0653182,.6636904,.0178571,2373,336,4303,28.65294
42054,0,1,.3918374,.0541589,.5319728,.0435374,6444,735,11412,45.92846
42055,0,1,.47109,.0578199,.3971292,0,2110,209,3635,32.52747
42056,0,1,.3273977,.0696657,.3160622,.0323834,3201,772,8089,63.48295
42057,0,1,.5162595,.0517716,.5436242,.0818792,6181,745,10431,41.35318
42058,0,1,.489174,.0296712,.5517241,0,1247,261,2381,15.71898
42059,0,1,.5502862,.0400654,.607362,.1411043,1223,163,2349,33.90015
42060,0,1,.4003724,.0540037,.5208712,.0508167,2685,551,6507,65.24775
42061,0,1,.5030303,.0487093,.6514886,.0122592,4455,571,7977,28.8921
42062,0,1,.4701096,.0413484,.6307421,.04947,6022,566,9818,40.07841
42063,0,1,.4871468,.0561531,.7089947,.0277778,5485,756,9527,28.2623
42064,0,1,.4798983,.0829482,.6315789,.0657895,4328,532,7618,24.82322
42065,0,1,.4634146,.0487805,.4391892,.0810811,533,148,1245,36.62259
42066,0,1,.5271099,.1029884,.8025478,.0462845,10273,2355,18315,28.70727
42067,0,1,.386562,.0427574,.4723404,.0212766,1146,235,2649,39.09196
43001,0,1,.5469155,.1446078,.5653025,.0733096,33539,5620,58881,27.52151
43002,0,1,.3920729,.0523408,.5804979,.0298755,14482,2410,24151,38.51538
43003,0,1,.3084112,.0324354,.5366759,.0194986,7276,1077,11656,41.33631
43004,0,1,.256927,.0269521,.4429161,.0110041,3970,727,7324,67.68576
43005,0,1,.4583345,.0788326,.6362098,.0380711,36013,7092,62126,32.39724
43006,0,1,.3840421,.0536471,.5906545,.0195231,26432,6249,49060,37.22639
43007,0,1,.2145838,.0298242,.4096179,.008158,14619,2329,25342,59.19841
43008,0,1,.2611122,.0267092,.5313653,0,5017,813,8043,45.57476
43009,0,1,.3027147,.039711,.6196918,.0387073,15361,2661,24551,49.84981
43010,0,1,.3686896,.0545401,.6538996,.035126,23909,5039,41130,40.77651
43011,0,1,.341001,.0298341,.4706369,.0132341,7173,1209,12752,38.19155
43012,0,1,.2657484,.0367309,.7905928,.0083763,5445,1552,9489,52.48677
43013,0,1,.2402874,.0420645,.5213787,.0161431,10579,2292,18989,66.51531
43014,0,1,.1824147,.0375328,.4017991,.023988,3810,667,6552,66.34628
43015,0,1,.2604367,.0272164,.4529883,.0178571,13558,2744,24460,58.2419
43016,0,1,.4622863,.1076098,.5263343,.0561798,17898,2848,31888,34.89622
43017,0,1,.3058382,.033188,.5066354,.0187354,8256,1281,14024,57.20937
43018,0,1,.2655082,.0456469,.3937198,.0193237,11107,2070,20038,63.97596
43019,0,1,.5081642,.1208689,.6408886,.075708,242337,57801,436836,25.90689
43020,0,1,.2775153,.0314961,.5832335,.0095808,5715,835,9221,53.66667
43021,0,1,.2644195,.0338577,.5125116,.0185357,6675,1079,10733,54.1556
43022,0,1,.3069928,.0327513,.4603832,.0243397,12427,1931,21434,42.76716
43023,0,1,.283385,.039442,.4267212,.0354465,17418,2934,29359,51.76942
43024,0,1,.2320593,.0398791,.3481834,.0181661,10256,2312,22201,76.99583
43025,0,1,.1878319,.0353512,.3298302,.0080841,6591,1237,12124,72.85149
43026,0,1,.4172311,.0801273,.6338199,.0255474,14764,3288,26641,42.27222
43027,0,1,.3644044,.0487454,.578209,.0203414,27818,4277,45872,48.75274
43028,0,1,.3480988,.0463622,.587793,.0212295,13071,2261,21586,50.81149
43029,0,1,.2222513,.0229328,.4594059,.0171617,7631,1515,13545,55.49191
43030,0,1,.3444929,.0552212,.5369893,.0241075,26584,5434,46594,43.76041
43031,0,1,.1857591,.012883,.3155032,.0271985,5744,1103,10538,65.60993
43032,0,1,.3991345,.0642001,.5074769,.0237361,21028,4213,37110,35.25081
43033,0,1,.5036386,.1021283,.629002,.0548024,142086,27736,246853,28.28711
43034,0,1,.1604972,.0299919,.4058172,.031856,3701,722,6484,71.90343
43035,0,1,.260303,.0352663,.4817998,.0237614,12278,1978,21848,67.29057
43036,0,1,.2884744,.0368245,.4920448,.0058928,10455,1697,17678,59.36619
43037,0,1,.3074786,.0315171,.540176,.0225806,18720,3410,32956,48.59126
43038,0,1,.2531761,.0478707,.4302072,.0169029,9839,1834,18988,68.49954
43039,0,1,.2364664,.0298433,.5188457,.0041225,10086,1698,16307,55.30023
43040,0,1,.3607686,.0460776,.5748744,.0306533,14519,1990,23148,43.1029
43041,0,1,.2321047,.0251886,.400905,0,7027,1105,11592,48.39138
43042,0,1,.2613365,.0352029,.5377698,.0107914,3352,556,5653,59.5088
43043,0,1,.3793508,.0490158,.6540322,.0306452,7671,1240,13028,44.3273
43044,0,1,.1425344,.0166359,.3954424,.0321716,4869,746,7929,68.68798
43045,0,1,.3633663,.0571195,.6498712,.0357859,13463,3493,24276,40.41982
43046,0,1,.2508721,.0347338,.5019857,.0079428,6593,1259,11244,62.7288
43047,0,1,.5099307,.1140209,.7110543,.0662065,150946,38682,267440,29.42822
43048,0,1,.2185285,.0347103,.3146375,.0095759,4091,731,7755,66.77116
43049,0,1,.2352306,.0390253,.4373984,.0260163,11121,1845,19440,67.58604
43050,0,1,.2739215,.0231578,.4816162,.0149495,16366,2475,28067,42.67381
43051,0,1,.2846195,.0311839,.5295699,0,3784,744,6541,55.05042
43052,0,1,.3584664,.0475342,.4956282,.0179475,14032,2173,23413,45.91065
43053,0,1,.3371985,.0374347,.5301961,.0101961,13971,2550,23588,35.98536
43054,0,1,.3587198,.0509073,.5621425,.0306812,19840,3846,34015,44.0963
43055,0,1,.2830346,.0318795,.5321469,.0097589,10822,1742,17793,58.58936
43056,0,1,.1834518,.0237361,.4611913,.0216607,7457,1108,11894,56.2254
43057,0,1,.4386335,.083256,.6796944,.0316923,35565,7983,63398,45.02066
43058,0,1,.2766605,.0388376,.3665924,.030735,10840,2245,19976,48.48571
43059,0,1,.3650655,.0402717,.54125,.01125,10305,1600,16727,42.57016
43060,0,1,.3861296,.0530995,.5591904,.0240056,24181,4249,42219,37.48969
43061,0,1,.2448251,.0260528,.4540728,.034662,2802,577,5022,65.37944
43062,0,1,.2489492,.0366405,.5312391,.0094241,12609,2865,22687,55.42995
43063,0,1,.4765758,.0911532,.6460177,.0725511,28304,13108,60494,36.42443
43064,0,1,.3122624,.0313688,.4156977,.0523256,2104,344,3481,43.17376
43065,0,1,.2850422,.0304414,.4543446,.0279823,7227,1358,13258,65.86443
43066,0,1,.3578131,.0514693,.5743731,.020955,17797,2911,29041,42.25566
43067,0,1,.1921992,.0304276,.3638726,.0168941,8512,1539,14391,64.09357
43068,0,1,.2468683,.0262756,.5810527,.0231579,3273,475,5159,58.10474
43069,0,1,.2012809,.0397987,.5706371,.0138504,2186,361,3734,61.96959
43070,0,1,.2991677,.041307,.4664537,.0255591,6488,1252,11451,41.80651
43071,0,1,.3229676,.0795072,.754171,.0444412,18426,6773,34714,49.79172
43072,0,1,.3244618,.0446825,.5227621,.0250639,9243,1955,16711,52.02466
43073,0,1,.3834879,.0681354,.4221591,.0213068,21560,3520,38178,35.73552
43074,0,1,.3626247,.0420822,.4737857,.0188897,16444,2594,28054,42.91534
43075,0,1,.4730942,.0987216,.7610131,.0308466,29882,10147,57874,36.50462
43076,0,1,.2118866,.0320126,.4375,.0201149,7622,1392,14429,69.40298
43077,0,1,.2854573,.0281859,.4091521,.0417227,3335,743,5891,51.7669
43078,0,1,.3322286,.0472111,.4972875,.0166365,15992,2765,27414,49.97688
43079,0,1,.5026351,.0992806,.6421996,.0616608,364875,94290,705419,32.97726
43080,0,1,.2734634,.0367715,.5551633,.0097087,7533,1133,12254,47.09892
43081,0,1,.2426721,.0313565,.5792426,.0070126,4401,713,6971,56.13577
43082,0,1,.4607162,.0913465,.5561103,.0492548,71289,13420,123980,29.29195
43083,0,1,.4155802,.0666558,.5196773,.0202676,30680,5082,54569,40.93612
43084,0,1,.288262,.0342475,.4719971,.0176861,14074,2714,27106,58.50139
43085,0,1,.2450787,.0295276,.351145,.0229008,3048,524,5005,49.51456
43086,0,1,.3293942,.0508261,.5273698,.0413885,8716,1498,14893,37.68923
43087,0,1,.1938796,.0162251,.3642173,.0223642,4869,939,8835,55.35672
43088,0,1,.2100678,.0164569,.4296117,.0364078,2066,412,3672,63.65524
43089,0,1,.3408149,.0406108,.522637,.0218427,15193,2518,25901,46.60542
43090,0,1,.4268427,.0935257,.6709239,.0494911,40823,10022,71652,35.66943
43091,0,1,.2229157,.0237777,.5586035,.0116376,6729,1203,12101,57.91176
43092,0,1,.3303101,.0590146,.7863405,.0293578,16318,4905,28105,45.52518
43093,0,1,.259487,.0281959,.56429,.0152346,9434,1641,15801,54.60361
43094,0,1,.4501618,.0982441,.5392979,.0416278,18851,3219,33484,40.88143
43095,0,1,.3948357,.0558339,.5633719,.0264173,20758,3369,35832,39.08576
44001,0,1,.3643352,.0643117,.5024875,.0079602,17042,2010,27209,46.32908
44002,0,1,.5119898,.081091,.4754263,.0310933,5463,997,10152,11.11443
44003,0,1,.3837218,.0729221,.5261502,.0239874,26686,5086,48038,34.96428
44004,0,1,.4492477,.0537041,.5384616,.0065466,5251,611,8374,35.88135
44005,0,1,.4523041,.0543,.5971564,.0521327,3407,422,5632,19.96127
44006,0,1,.4278688,.0729508,.4444444,.1515152,1220,99,1752,16.51139
44007,0,1,.3331619,.0582185,.3484848,.018648,9722,1716,18108,54.42751
44008,0,1,.2700263,.0410239,.5522842,.0091371,8751,985,13329,46.79524
44009,0,1,.4459367,.0824038,.3253333,.0426667,4393,750,8209,32.47343
44010,0,1,.4106046,.0659554,.5822368,.0164474,3093,304,4581,39.76022
44011,0,1,.2696299,.0467006,.3813056,.0311573,10214,1348,16957,55.64332
44012,0,1,.3364135,.0612186,.385906,.090604,3463,298,5079,28.77415
44013,0,1,.4001689,.0758116,.5682747,.0973017,10658,3669,22141,46.44845
44014,0,1,.5056344,.0983616,.6534959,.0705486,53954,31737,120187,33.70319
44015,0,1,.4728468,.1036487,.61062,.0736911,400690,114030,813320,34.76189
44016,0,1,.3314534,.037744,.4,.026087,2305,230,3509,38.20781
44017,0,1,.4545455,.2261641,.4107143,0,451,56,752,27.3
44018,0,1,.3513338,.0650618,.5858974,.0153846,7685,780,10747,41.38157
44019,0,1,.4613592,.0739829,.6016704,.0473804,38198,6585,65682,38.84724
44020,0,1,.5333917,.0998535,.523206,.0405559,55972,11441,104865,22.80053
44021,0,1,.5453154,.2277935,.7690315,.1072904,25488,14279,56646,39.55526
44022,0,1,.4966807,.1590223,.797543,.039312,3314,2035,7629,44.9589
44023,0,1,.4340557,.0736842,.524229,.0220264,1615,227,2696,36.55381
44024,0,1,.3134328,.0672907,.2944297,.0450928,3953,754,7684,53.07256
44025,0,1,.4197195,.094429,.6465278,.0375,15832,2880,25139,36.58385
44026,0,1,.2848323,.0462206,.5115384,.0217949,5993,780,9762,53.36193
44027,0,1,.3931374,.0788669,.3165563,.0754967,7519,755,10931,33.54146
44028,0,1,.3175515,.06458,.2743421,.0167763,10096,3040,20571,54.19057
44029,0,1,.4616109,.077838,.5008451,.0259155,8492,1775,17239,34.17323
44030,0,1,.3658764,.0509614,.5215605,.0287474,5357,487,7939,32.77533
44031,0,1,.3492959,.0739216,.3735007,.0179219,64839,14340,135114,59.03671
44032,0,1,.3349046,.0531391,.5772496,.0288625,4667,589,7886,48.05595
44033,0,1,.5151351,.1032432,.5923077,.0153846,3700,390,5970,18.31882
